AQI,AirQuality,CO,MonitoringStations,NO2,O31,O38,PM10,PM25,SO2,name,pollutants
82,良,1.2,师专,57,49,50,109,60,18,毕节,细颗粒物(PM2.5)
64,良,1.2,博乐市西郊区,25,51,55,72,46,45,博州,细颗粒物(PM2.5)
72,良,0.9,市环保局,18,65,40,80,52,26,博州,细颗粒物(PM2.5)
413,严重污染,5.6,沧县城建局,179,5,23,485,369,136,沧州,细颗粒物(PM2.5)
375,严重污染,4.0,电视转播站,175,6,31,480,302,96,沧州,颗粒物(PM10)
370,严重污染,3.2,市环保局,150,9,33,430,320,64,沧州,细颗粒物(PM2.5)
214,重度污染,1.3,污水处理厂,74,49,70,199,164,9,亳州,细颗粒物(PM2.5)
212,重度污染,1.2,三国揽胜宫,64,79,92,196,162,18,亳州,细颗粒物(PM2.5)
65,良,1.0,食品厂,74,16,47,80,41,104,长春,颗粒物(PM10)
68,良,1.5,客车厂,59,16,44,75,49,137,长春,细颗粒物(PM2.5)
79,良,1.7,邮电学院,84,14,33,90,58,71,长春,细颗粒物(PM2.5)
56,良,1.1,劳动公园,72,26,62,62,37,57,长春,颗粒物(PM10)
57,良,1.2,园林处,88,13,48,57,40,42,长春,细颗粒物(PM2.5)
43,优,0.6,净月潭,30,54,71,43,25,19,长春,_
162,中度污染,1.7,甩湾子,57,48,73,132,123,37,长春,细颗粒物(PM2.5)
59,良,0.7,经开区环卫处,76,10,59,59,42,67,长春,细颗粒物(PM2.5)
77,良,0.4,高新区管委会,65,34,70,72,56,14,长春,细颗粒物(PM2.5)
82,良,1.1,岱山公园,39,49,68,69,60,10,长春,细颗粒物(PM2.5)
103,轻度污染,1.1,市二中,33,48,61,_,77,14,常德,细颗粒物(PM2.5)
98,良,1.6,白鹤山,18,50,50,80,73,12,常德,细颗粒物(PM2.5)
98,良,1.2,武陵区永安(启用171130),43,46,51,86,73,9,常德,细颗粒物(PM2.5)
115,轻度污染,1.7,鼎城区玉霞(启用171130),63,43,49,107,87,11,常德,细颗粒物(PM2.5)
117,轻度污染,1.4,武陵区长庚,40,40,52,98,88,10,常德,细颗粒物(PM2.5)
27,优,0.8,昌都监测站,13,78,60,27,_,5,昌都,_
23,优,1.4,昌都地区昌都坝,10,71,57,17,8,1,昌都,_
29,优,0.5,昌都监测站,5,91,61,12,_,4,昌都地区,_
26,优,0.9,昌都地区昌都坝,17,82,53,_,6,12,昌都地区,_
317,严重污染,2.0,经开区环保局,49,29,33,_,267,7,长沙,细颗粒物(PM2.5)
275,重度污染,2.1,沙坪,_,40,38,_,225,11,长沙,细颗粒物(PM2.5)
43,优,3.1,天山天池,9,103,104,43,22,14,昌吉州,_
339,严重污染,1.7,州监测站,81,32,30,386,289,31,昌吉州,细颗粒物(PM2.5)
289,重度污染,2.3,新区政务中心,58,29,32,316,239,18,昌吉州,细颗粒物(PM2.5)
117,轻度污染,1.7,海虞子站,87,26,32,183,_,27,常熟,颗粒物(PM10)
286,重度污染,1.7,菱塘子站,_,42,43,303,236,33,常熟,细颗粒物(PM2.5)
53,良,1.4,清华站,38,70,80,55,31,37,长治,颗粒物(PM10)
59,良,1.6,监测站,60,50,70,67,32,50,长治,颗粒物(PM10)
53,良,1.1,审计局,65,59,68,56,33,47,长治,颗粒物(PM10)
57,良,1.2,长治八中,65,35,54,64,33,56,长治,颗粒物(PM10)
60,良,1.3,德盛苑,34,78,87,70,26,36,长治,颗粒物(PM10)
286,重度污染,2.9,市监测站,139,4,8,320,236,17,常州,细颗粒物(PM2.5)
48,优,1.3,城建学校,34,8,8,48,30,13,常州,_
38,优,1.0,常工院,65,13,7,33,26,14,常州,_
56,良,1.2,潞城,62,10,7,62,32,19,常州,颗粒物(PM10)
336,严重污染,2.4,武进监测站,94,2,9,329,286,18,常州,细颗粒物(PM2.5)
271,重度污染,2.2,安家,78,7,19,280,221,34,常州,细颗粒物(PM2.5)
293,重度污染,2.5,行政中心,129,4,14,307,243,22,常州,细颗粒物(PM2.5)
321,严重污染,2.6,经开区,110,9,21,323,271,22,常州,细颗粒物(PM2.5)
315,严重污染,2.6,钟楼,114,7,12,304,265,18,常州,细颗粒物(PM2.5)
67,良,1.1,西梁,42,48,70,82,48,53,朝阳,细颗粒物(PM2.5)
52,良,1.1,河畔小区,47,43,66,50,36,51,朝阳,细颗粒物(PM2.5)
71,良,1.5,八里堡,52,30,57,91,50,75,朝阳,颗粒物(PM10)
85,良,1.3,农业园区,31,52,72,67,63,59,朝阳,细颗粒物(PM2.5)
95,良,1.2,西园路,46,35,42,74,71,16,潮州,细颗粒物(PM2.5)
113,轻度污染,1.2,档案局,43,30,42,_,85,14,潮州,细颗粒物(PM2.5)
92,良,1.0,市政府,41,45,55,_,68,14,潮州,细颗粒物(PM2.5)
51,良,0.6,铁路,_,35,36,51,19,13,承德,颗粒物(PM10)
53,良,1.3,中国银行,62,15,40,55,17,18,承德,颗粒物(PM10)
47,优,0.5,开发区,18,65,42,47,25,6,承德,_
70,良,1.3,文化中心,60,29,49,90,23,33,承德,颗粒物(PM10)
35,优,0.3,离宫,14,67,57,35,17,13,承德,_
64,良,1.0,金泉两河,47,82,71,78,42,9,成都,颗粒物(PM10)
67,良,0.6,十里店,33,122,88,84,43,8,成都,颗粒物(PM10)
58,良,0.5,三瓦窑,45,101,70,65,37,8,成都,颗粒物(PM10)
80,良,0.8,沙河铺,28,99,71,109,30,13,成都,颗粒物(PM10)
70,良,0.8,梁家巷,37,80,111,89,50,_,成都,颗粒物(PM10)
77,良,0.9,灵岩寺,31,123,104,104,50,14,成都,颗粒物(PM10)
66,良,0.9,君平街,46,99,76,81,39,10,成都,颗粒物(PM10)
63,良,0.9,大石西路,50,85,67,76,42,9,成都,颗粒物(PM10)
65,良,0.6,龙泉驿区区政府,25,46,31,79,43,6,成都,颗粒物(PM10)
163,中度污染,1.4,马头岭,38,34,32,175,124,14,郴州,细颗粒物(PM2.5)
163,中度污染,1.9,市职中,43,18,18,167,124,7,郴州,细颗粒物(PM2.5)
156,中度污染,1.7,兴隆步行街,42,18,17,177,119,7,郴州,细颗粒物(PM2.5)
122,轻度污染,1.7,市审计局,38,23,20,160,92,15,郴州,细颗粒物(PM2.5)
132,轻度污染,1.8,市环保局,35,18,14,132,100,6,郴州,细颗粒物(PM2.5)
52,良,0.7,松山一中,17,52,54,54,13,15,赤峰,颗粒物(PM10)
52,良,_,哈达街,28,49,58,54,15,14,赤峰,颗粒物(PM10)
51,良,1.1,天义路,42,54,71,52,8,8,赤峰,颗粒物(PM10)
28,优,0.4,银河街,8,58,60,28,10,6,赤峰,_
302,严重污染,2.3,池州学院,87,34,31,288,252,32,池州,细颗粒物(PM2.5)
254,重度污染,1.5,平天湖,85,35,44,224,204,16,池州,细颗粒物(PM2.5)
292,重度污染,1.8,老干部局,100,35,42,295,242,26,池州,细颗粒物(PM2.5)
100,良,1.1,缙云山,57,15,39,108,75,3,重庆,细颗粒物(PM2.5)
110,轻度污染,1.1,天生,69,5,15,99,83,7,重庆,细颗粒物(PM2.5)
110,轻度污染,1.3,两路,92,10,16,115,83,10,重庆,细颗粒物(PM2.5)
135,轻度污染,1.0,虎溪,52,42,39,114,103,14,重庆,细颗粒物(PM2.5)
135,轻度污染,1.2,南坪,44,43,34,132,103,10,重庆,细颗粒物(PM2.5)
120,轻度污染,1.3,唐家沱,63,23,21,135,91,10,重庆,细颗粒物(PM2.5)
115,轻度污染,1.1,茶园,48,47,28,98,87,13,重庆,细颗粒物(PM2.5)
92,良,0.9,白市驿,52,31,30,92,68,10,重庆,细颗粒物(PM2.5)
125,轻度污染,1.2,空港,93,12,19,119,95,11,重庆,细颗粒物(PM2.5)
139,轻度污染,1.2,新山村,76,13,14,130,106,15,重庆,细颗粒物(PM2.5)
117,轻度污染,1.2,礼嘉,72,20,26,126,88,10,重庆,细颗粒物(PM2.5)
138,轻度污染,1.2,蔡家,85,10,20,142,105,7,重庆,细颗粒物(PM2.5)
112,轻度污染,1.3,鱼新街,61,26,22,137,84,14,重庆,细颗粒物(PM2.5)
129,轻度污染,1.3,歇台子,77,20,14,121,98,13,重庆,细颗粒物(PM2.5)
122,轻度污染,1.1,龙井湾,66,30,36,126,92,17,重庆,细颗粒物(PM2.5)
89,良,1.0,龙洲湾,44,38,21,98,66,10,重庆,细颗粒物(PM2.5)
120,轻度污染,1.2,上清寺,72,23,20,124,91,10,重庆,细颗粒物(PM2.5)
55,良,0.9,市环保局江州分局,13,151,132,59,25,9,崇左,颗粒物(PM10)
43,优,0.8,城南新区,17,135,124,42,28,8,崇左,_
32,优,0.6,州环境监测站,7,83,68,32,13,11,楚雄州,_
54,良,0.5,市经济开发区,11,72,60,57,28,12,楚雄州,颗粒物(PM10)
366,严重污染,2.2,甘井子,62,62,72,438,316,27,大连,细颗粒物(PM2.5)
378,严重污染,2.9,周水子,46,57,70,464,328,23,大连,细颗粒物(PM2.5)
373,严重污染,2.8,星海三站,82,56,75,422,323,28,大连,细颗粒物(PM2.5)
366,严重污染,3.0,青泥洼桥,75,57,69,456,316,21,大连,细颗粒物(PM2.5)
432,严重污染,2.7,傅家庄,36,61,59,532,297,18,大连,颗粒物(PM10)
356,严重污染,2.1,七贤岭,60,76,83,427,306,13,大连,细颗粒物(PM2.5)
359,严重污染,2.2,旅顺,65,27,38,371,309,10,大连,细颗粒物(PM2.5)
383,严重污染,2.8,金州,120,54,56,485,333,22,大连,细颗粒物(PM2.5)
398,严重污染,3.2,开发区,114,13,38,459,348,25,大连,细颗粒物(PM2.5)
322,严重污染,2.1,双D港,77,60,77,396,272,19,大连,细颗粒物(PM2.5)
321,严重污染,2.2,老年大学,86,48,54,314,271,25,滁州,细颗粒物(PM2.5)
303,严重污染,2.2,人大宾馆,105,28,29,308,253,21,滁州,细颗粒物(PM2.5)
311,严重污染,2.2,监测站,98,20,27,324,261,40,滁州,细颗粒物(PM2.5)
30,优,0.6,大理市环境监测站,12,85,78,30,18,4,大理州,_
53,良,_,大理古城,_,96,95,55,9,8,大理州,颗粒物(PM10)
165,中度污染,2.4,江湾东路,80,20,54,174,125,54,丹东,细颗粒物(PM2.5)
73,良,1.3,临江后街,59,31,48,94,53,24,丹东,细颗粒物(PM2.5)
74,良,1.3,元宝山,49,30,37,89,54,36,丹东,细颗粒物(PM2.5)
114,轻度污染,2.1,民主桥,81,16,46,139,86,29,丹东,细颗粒物(PM2.5)
69,良,0.9,大同区,31,66,72,65,50,13,大庆,细颗粒物(PM2.5)
54,良,1.1,龙凤区,59,17,37,58,38,21,大庆,"颗粒物(PM10)
细颗粒物(PM2.5)"
46,优,0.9,红岗区,39,40,54,46,31,13,大庆,_
72,良,0.9,萨尔图区,143,9,46,57,41,42,大庆,二氧化氮
55,良,1.0,让胡路区,43,22,45,58,39,13,大庆,细颗粒物(PM2.5)
40,优,0.5,果树场,48,47,61,40,11,21,大同,_
45,优,0.9,云冈宾馆,26,49,53,45,1,21,大同,_
35,优,0.7,大同大学,23,52,56,35,15,25,大同,_
27,优,0.3,安家小村,12,72,71,27,6,3,大同,_
45,优,0.9,教育学院,29,48,54,45,10,27,大同,_
38,优,0.5,供排水公司,26,68,74,38,20,23,大同,_
79,良,0.8,环保局,56,37,40,65,58,51,大兴安岭地区,细颗粒物(PM2.5)
65,良,0.3,公安局,6,79,78,61,47,10,大兴安岭地区,细颗粒物(PM2.5)
66,良,1.2,达州职业技术学院,43,56,56,82,32,12,达州,颗粒物(PM10)
89,良,1.3,市环境监测站,62,20,24,83,66,7,达州,细颗粒物(PM2.5)
84,良,1.2,凤凰小区,70,38,42,84,62,10,达州,细颗粒物(PM2.5)
80,良,1.3,达县机关宾馆,45,30,29,96,59,14,达州,细颗粒物(PM2.5)
94,良,1.5,市政中心,84,32,55,97,70,14,达州,细颗粒物(PM2.5)
68,良,0.7,东山公园,28,113,82,85,43,5,德阳,颗粒物(PM10)
78,良,0.9,西小区,53,82,56,106,43,10,德阳,颗粒物(PM10)
79,良,0.6,市检察院,26,110,72,80,58,6,德阳,细颗粒物(PM2.5)
95,良,0.9,耐火材料厂,48,89,68,103,71,6,德阳,细颗粒物(PM2.5)
48,优,0.5,德宏州监测站,28,69,50,48,16,8,德宏州,_
36,优,0.8,芒市建设局,20,90,69,36,19,13,德宏州,_
183,中度污染,2.4,儿童乐园,94,25,50,171,138,59,德州,细颗粒物(PM2.5)
159,中度污染,2.5,监理站,106,26,48,180,121,43,德州,细颗粒物(PM2.5)
190,中度污染,2.1,九衢泉纯净水厂,63,44,59,199,143,46,德州,细颗粒物(PM2.5)
72,良,0.7,监测站（原粮食局）,21,81,64,89,52,60,定西,细颗粒物(PM2.5)
81,良,0.6,南峰招待所（原起重机厂）,23,83,65,111,50,13,定西,颗粒物(PM10)
60,良,0.5,古城,9,62,79,70,12,12,迪庆州,颗粒物(PM10)
34,优,0.4,迪庆州站,8,74,70,34,9,26,迪庆州,_
379,严重污染,3.4,西城阳光环保公司,102,15,39,455,329,57,东营,细颗粒物(PM2.5)
312,严重污染,2.9,市环保局,112,21,44,429,259,55,东营,颗粒物(PM10)
301,严重污染,2.4,耿井村,87,27,51,383,251,39,东营,细颗粒物(PM2.5)
350,严重污染,2.9,开发区管委会,88,40,47,391,300,46,东营,细颗粒物(PM2.5)
140,轻度污染,1.3,南城元岭,79,61,72,123,107,21,东莞,细颗粒物(PM2.5)
100,良,1.1,东城石井,78,64,74,103,75,16,东莞,细颗粒物(PM2.5)
119,轻度污染,1.0,南城西平,76,67,81,109,90,15,东莞,细颗粒物(PM2.5)
139,轻度污染,1.2,东城主山,77,54,74,116,106,18,东莞,细颗粒物(PM2.5)
147,轻度污染,1.2,莞城梨川,75,57,74,_,112,20,东莞,细颗粒物(PM2.5)
51,良,1.1,综合楼,27,84,94,52,7,10,鄂尔多斯,颗粒物(PM10)
38,优,0.7,巴音孟克林场办事处,13,80,86,38,8,7,鄂尔多斯,_
25,优,0.7,康泽苑,31,65,74,25,1,8,鄂尔多斯,_
30,优,0.6,华泰汽车城,23,85,97,30,12,8,鄂尔多斯,_
51,良,0.5,奥林花园,14,84,84,51,14,6,鄂尔多斯,颗粒物(PM10)
92,良,1.3,湖北民院,49,42,38,85,68,9,恩施州,细颗粒物(PM2.5)
88,良,1.2,州电力总公司,27,39,26,79,65,3,恩施州,细颗粒物(PM2.5)
188,中度污染,2.2,市政府,67,1,5,166,141,7,鄂州,细颗粒物(PM2.5)
195,中度污染,2.0,赵家坝,49,3,9,163,146,6,鄂州,细颗粒物(PM2.5)
173,中度污染,2.1,凡口开发区,69,3,10,177,131,4,鄂州,细颗粒物(PM2.5)
87,良,0.9,沙万,47,147,140,124,49,34,防城港,颗粒物(PM10)
72,良,0.8,防城镇政府,33,157,148,84,52,22,防城港,细颗粒物(PM2.5)
84,良,0.7,大海花园,24,187,161,80,45,19,防城港,臭氧1小时
104,轻度污染,0.7,湾梁,85,97,105,131,78,18,佛山,细颗粒物(PM2.5)
122,轻度污染,0.9,华材职中,109,96,101,171,92,32,佛山,细颗粒物(PM2.5)
117,轻度污染,1.1,南海气象局,108,80,89,132,88,19,佛山,细颗粒物(PM2.5)
158,中度污染,1.4,顺德苏岗,162,47,76,161,120,27,佛山,细颗粒物(PM2.5)
172,中度污染,1.5,容桂街道办,129,66,68,207,130,21,佛山,细颗粒物(PM2.5)
133,轻度污染,1.0,高明孔堂,89,134,116,140,101,30,佛山,细颗粒物(PM2.5)
160,中度污染,1.2,三水监测站,140,108,130,190,122,27,佛山,细颗粒物(PM2.5)
169,中度污染,1.3,三水云东海,150,120,151,171,128,25,佛山,细颗粒物(PM2.5)
113,轻度污染,1.7,沈抚新城,108,23,39,116,85,46,抚顺,细颗粒物(PM2.5)
201,重度污染,1.9,望花区,104,7,32,160,151,125,抚顺,细颗粒物(PM2.5)
149,轻度污染,3.3,顺城区,127,18,33,134,114,179,抚顺,细颗粒物(PM2.5)
119,轻度污染,1.7,东洲区,98,18,47,129,90,56,抚顺,细颗粒物(PM2.5)
99,良,1.5,新抚区,87,20,36,114,74,30,抚顺,细颗粒物(PM2.5)
105,轻度污染,1.3,大伙房水库,73,36,58,135,79,36,抚顺,细颗粒物(PM2.5)
63,良,0.8,工业园区,54,34,67,75,30,34,阜新,颗粒物(PM10)
36,优,0.1,农业园区,13,66,70,36,20,12,阜新,_
52,良,0.4,长青街,30,52,64,54,23,28,阜新,颗粒物(PM10)
57,良,0.4,东苑,42,49,71,64,15,3,阜新,颗粒物(PM10)
55,良,0.8,玉龙新城,60,26,65,60,35,25,阜新,颗粒物(PM10)
212,重度污染,1.4,市监测站,40,43,57,162,162,8,阜阳,细颗粒物(PM2.5)
195,中度污染,1.0,开发区,33,59,67,186,146,9,阜阳,细颗粒物(PM2.5)
210,重度污染,1.3,阜阳职业技术学院,34,67,70,176,160,11,阜阳,细颗粒物(PM2.5)
156,中度污染,1.2,富春二小,73,44,52,162,119,9,富阳,细颗粒物(PM2.5)
36,优,0.6,鼓山,9,106,81,36,22,5,福州,_
57,良,0.5,师大,42,71,80,63,33,5,福州,颗粒物(PM10)
50,优,_,五四北路,37,66,53,49,35,4,福州,_
55,良,0.7,杨桥西路,34,75,72,59,35,8,福州,颗粒物(PM10)
59,良,0.7,紫阳,42,57,56,60,42,11,福州,细颗粒物(PM2.5)
38,优,0.4,九龙,13,75,74,31,26,3,福州,_
160,中度污染,1.2,桐源党溪,48,15,24,165,122,21,抚州,细颗粒物(PM2.5)
152,中度污染,1.0,市站,52,18,18,173,116,10,抚州,细颗粒物(PM2.5)
142,轻度污染,1.5,血防站,41,13,15,140,108,9,抚州,细颗粒物(PM2.5)
158,中度污染,1.7,采茶剧团,48,12,15,163,120,7,抚州,细颗粒物(PM2.5)
143,轻度污染,1.1,医学分院,46,14,19,159,109,8,抚州,细颗粒物(PM2.5)
36,优,0.3,监测站,22,87,78,36,14,4,甘南州,_
127,轻度污染,2.0,通天岩,28,118,112,118,96,16,赣州,细颗粒物(PM2.5)
144,轻度污染,2.0,地委,32,110,104,128,110,17,赣州,细颗粒物(PM2.5)
130,轻度污染,2.0,气象台,27,115,113,132,99,24,赣州,细颗粒物(PM2.5)
133,轻度污染,1.8,市图书馆,35,110,106,134,101,20,赣州,细颗粒物(PM2.5)
120,轻度污染,3.3,华坚鞋城,63,88,92,163,91,22,赣州,细颗粒物(PM2.5)
50,优,0.4,州环保局,9,47,41,50,19,5,甘孜藏族自治州,_
58,良,0.5,水桥子,9,94,79,65,36,19,甘孜州,颗粒物(PM10)
54,良,0.6,州环保局,2,124,108,56,38,2,甘孜州,细颗粒物(PM2.5)
78,良,0.8,小平旧居,21,42,31,99,57,12,广安,细颗粒物(PM2.5)
132,轻度污染,1.1,市委,36,30,29,135,100,14,广安,细颗粒物(PM2.5)
122,轻度污染,1.1,友谊中学,29,30,20,126,92,13,广安,细颗粒物(PM2.5)
87,良,1.0,广电花园,43,27,24,124,58,11,广安,颗粒物(PM10)
