AQI,AirQuality,CO,MonitoringStations,NO2,O31,O38,PM10,PM25,SO2,name,pollutants
252,重度污染,2.6,游泳馆,106,60,31,265,202,40,保定,细颗粒物(PM2.5)
208,重度污染,2.3,华电二区,92,48,20,231,158,47,保定,细颗粒物(PM2.5)
74,良,0.9,喜丰,18,77,50,88,54,28,白山,细颗粒物(PM2.5)
222,重度污染,2.7,接待中心,128,48,30,270,172,46,保定,细颗粒物(PM2.5)
265,重度污染,2.8,地表水厂,103,45,22,312,215,45,保定,细颗粒物(PM2.5)
211,重度污染,3.4,胶片厂,127,51,28,283,161,51,保定,细颗粒物(PM2.5)
220,重度污染,2.4,监测站,107,44,19,251,170,44,保定,细颗粒物(PM2.5)
83,良,0.7,环保局,15,79,45,90,61,15,白山,细颗粒物(PM2.5)
43,优,0.4,市环保局,7,97,62,39,30,8,保山,_
52,良,0.3,市环境监测站,5,96,61,_,36,10,保山,细颗粒物(PM2.5)
80,良,3.4,市环境监测站,78,_,31,110,46,118,包头,颗粒物(PM10)
95,良,3.5,包百大楼,81,31,30,116,71,104,包头,细颗粒物(PM2.5)
64,良,1.7,东河城环局,57,54,51,77,30,85,包头,颗粒物(PM10)
92,良,4.6,青山宾馆,90,30,41,133,64,135,包头,颗粒物(PM10)
80,良,3.2,惠龙物流,80,30,34,75,59,130,包头,细颗粒物(PM2.5)
67,良,0.6,庙沟村,23,101,70,84,37,8,宝鸡,颗粒物(PM10)
42,优,1.5,东河鸿龙湾,36,50,51,42,13,46,包头,_
61,良,0.5,竹园沟,21,98,47,72,26,10,宝鸡,颗粒物(PM10)
80,良,0.9,三陆医院,41,88,42,109,43,17,宝鸡,颗粒物(PM10)
88,良,1.0,监测站,52,79,40,125,53,17,宝鸡,颗粒物(PM10)
114,轻度污染,0.6,牛尾岭水库,19,213,170,99,86,10,北海,细颗粒物(PM2.5)
84,良,1.3,海滩公园,32,179,120,68,62,13,北海,细颗粒物(PM2.5)
119,轻度污染,0.3,秋林养殖基地,16,91,74,188,26,3,巴彦淖尔,颗粒物(PM10)
25,优,0.3,附中,12,78,67,24,9,5,巴彦淖尔,_
99,良,1.0,技工学校,49,91,45,148,70,23,宝鸡,颗粒物(PM10)
60,良,0.8,陈仓环保局,30,81,30,69,42,17,宝鸡,颗粒物(PM10)
84,良,1.1,文理学院,33,96,44,117,46,15,宝鸡,颗粒物(PM10)
90,良,0.9,三迪小学,46,_,41,130,41,14,宝鸡,颗粒物(PM10)
110,轻度污染,1.1,新市环保局,28,191,133,97,83,14,北海,细颗粒物(PM2.5)
110,轻度污染,1.1,北海工业园,24,220,145,134,75,16,北海,臭氧1小时
28,优,0.2,市环保大楼,6,87,76,24,5,3,巴彦淖尔,_
94,良,1.0,万寿西宫,62,41,18,_,70,12,北京,细颗粒物(PM2.5)
66,良,0.7,市环保局,32,58,30,81,40,6,巴中,颗粒物(PM10)
63,良,0.7,巴中中学,30,56,30,72,45,9,巴中,细颗粒物(PM2.5)
57,良,0.6,苏山坪,25,66,49,61,40,5,巴中,细颗粒物(PM2.5)
50,优,0.3,定陵,16,82,69,50,15,4,北京,_
71,良,1.2,东四,53,49,33,92,51,15,北京,颗粒物(PM10)
80,良,0.9,天坛,59,47,24,87,59,11,北京,细颗粒物(PM2.5)
40,优,0.6,职业中学,20,61,29,34,28,6,巴中,_
234,重度污染,1.6,工人疗养院,52,54,40,231,184,18,蚌埠,细颗粒物(PM2.5)
258,重度污染,1.5,百货大楼,47,42,45,_,208,22,蚌埠,细颗粒物(PM2.5)
63,良,0.8,农展馆,42,50,26,65,45,15,北京,细颗粒物(PM2.5)
103,轻度污染,1.1,官园,67,46,28,127,77,18,北京,细颗粒物(PM2.5)
104,轻度污染,1.0,海淀区万柳,72,44,32,118,78,15,北京,细颗粒物(PM2.5)
57,良,0.6,顺义新城,20,71,50,64,17,10,北京,颗粒物(PM10)
39,优,0.3,怀柔镇,12,66,36,39,20,4,北京,_
63,良,0.5,昌平镇,20,66,58,76,21,11,北京,颗粒物(PM10)
59,良,0.7,奥体中心,43,53,38,68,33,10,北京,颗粒物(PM10)
149,轻度污染,1.2,古城,73,45,34,_,114,18,北京,细颗粒物(PM2.5)
210,重度污染,1.4,二水厂,64,47,40,201,160,29,蚌埠,细颗粒物(PM2.5)
210,重度污染,1.6,蚌埠学院,56,74,47,222,160,15,蚌埠,细颗粒物(PM2.5)
235,重度污染,1.4,淮上区政府,65,33,30,238,185,41,蚌埠,细颗粒物(PM2.5)
223,重度污染,1.5,高新区,67,64,44,203,173,17,蚌埠,细颗粒物(PM2.5)
83,良,2.0,大峪,61,50,36,115,58,45,本溪,颗粒物(PM10)
92,良,1.8,溪湖,_,53,32,134,55,39,本溪,颗粒物(PM10)
84,良,1.9,彩屯,63,45,44,100,62,42,本溪,细颗粒物(PM2.5)
98,良,2.4,东明,62,36,35,146,60,39,本溪,颗粒物(PM10)
92,良,1.5,威宁,58,48,40,134,64,40,本溪,颗粒物(PM10)
80,良,1.4,新立屯,47,51,56,110,57,24,本溪,颗粒物(PM10)
109,轻度污染,1.4,八中,56,47,55,117,82,21,毕节,细颗粒物(PM2.5)
94,良,1.3,师专,62,45,51,122,70,22,毕节,细颗粒物(PM2.5)
280,重度污染,1.8,市环保局,47,65,38,315,230,28,滨州,细颗粒物(PM2.5)
287,重度污染,1.7,第二水厂,44,69,35,278,237,34,滨州,细颗粒物(PM2.5)
274,重度污染,2.1,北中新校,37,74,46,_,224,28,滨州,细颗粒物(PM2.5)
61,良,1.1,博乐市西郊区,10,64,51,72,42,27,博州,颗粒物(PM10)
67,良,1.0,市环保局,16,60,31,84,44,26,博州,颗粒物(PM10)
112,轻度污染,1.0,伍家关(对照点),26,75,82,105,84,14,安顺,细颗粒物(PM2.5)
123,轻度污染,0.9,凤凰山,20,78,78,105,93,25,安顺,细颗粒物(PM2.5)
115,轻度污染,0.8,金钟山,21,86,86,111,87,19,安顺,细颗粒物(PM2.5)
127,轻度污染,0.7,娄家坡,25,80,77,115,96,29,安顺,细颗粒物(PM2.5)
214,重度污染,1.2,污水处理厂,30,86,60,186,164,11,亳州,细颗粒物(PM2.5)
207,重度污染,1.0,三国揽胜宫,38,113,74,200,157,20,亳州,细颗粒物(PM2.5)
59,良,0.6,食品厂,36,55,49,68,28,24,长春,颗粒物(PM10)
107,轻度污染,1.0,市二中,16,71,57,87,80,13,常德,细颗粒物(PM2.5)
102,轻度污染,1.7,白鹤山,35,40,55,86,76,10,常德,细颗粒物(PM2.5)
59,良,0.9,客车厂,30,55,45,68,30,53,长春,颗粒物(PM10)
65,良,1.0,邮电学院,55,41,33,79,43,64,长春,颗粒物(PM10)
51,良,0.8,劳动公园,28,73,60,52,26,24,长春,颗粒物(PM10)
53,良,0.7,园林处,38,60,46,56,36,19,长春,颗粒物(PM10)
53,良,0.6,净月潭,19,81,69,55,29,17,长春,颗粒物(PM10)
68,良,1.1,甩湾子,28,80,77,86,45,17,长春,颗粒物(PM10)
53,良,0.3,经开区环卫处,28,_,55,56,28,40,长春,颗粒物(PM10)
55,良,_,高新区管委会,20,82,71,59,26,10,长春,颗粒物(PM10)
51,良,0.7,岱山公园,23,71,68,51,25,8,长春,颗粒物(PM10)
118,轻度污染,1.2,武陵区永安(启用171130),40,56,48,95,89,12,常德,细颗粒物(PM2.5)
84,良,1.5,鼎城区玉霞(启用171130),44,55,46,103,62,17,常德,细颗粒物(PM2.5)
123,轻度污染,1.4,武陵区长庚,31,57,49,102,93,12,常德,细颗粒物(PM2.5)
349,严重污染,3.3,沧县城建局,144,26,23,386,299,57,沧州,细颗粒物(PM2.5)
302,严重污染,2.8,电视转播站,138,43,29,384,252,54,沧州,细颗粒物(PM2.5)
321,严重污染,2.6,市环保局,115,42,32,352,271,59,沧州,细颗粒物(PM2.5)
35,优,0.3,洮北区环保局,27,80,76,34,24,15,白城,_
40,优,0.2,市环保局,6,79,73,40,14,10,白城,_
51,良,0.8,昌都监测站,10,65,48,52,15,6,昌都,颗粒物(PM10)
29,优,0.5,昌都监测站,5,91,61,12,_,4,昌都地区,_
26,优,0.9,昌都地区昌都坝,17,82,53,_,6,12,昌都地区,_
20,优,1.5,昌都地区昌都坝,11,63,46,17,9,2,昌都,_
303,严重污染,1.9,经开区环保局,45,34,30,_,253,8,长沙,细颗粒物(PM2.5)
117,轻度污染,1.5,海虞子站,69,45,29,183,_,28,常熟,颗粒物(PM10)
55,良,1.0,清华站,18,93,63,49,39,33,长治,细颗粒物(PM2.5)
202,重度污染,2.0,兴福子站,96,38,40,252,152,26,常熟,细颗粒物(PM2.5)
296,重度污染,1.7,菱塘子站,_,49,41,315,246,33,常熟,细颗粒物(PM2.5)
56,良,0.9,监测站,27,84,58,62,34,34,长治,颗粒物(PM10)
54,良,0.8,审计局,42,87,59,58,31,42,长治,颗粒物(PM10)
58,良,0.7,长治八中,30,68,43,65,34,39,长治,颗粒物(PM10)
60,良,1.1,德盛苑,23,97,78,69,24,31,长治,颗粒物(PM10)
293,重度污染,3.0,市监测站,134,8,9,326,243,17,常州,细颗粒物(PM2.5)
48,优,1.3,城建学校,34,8,8,48,30,13,常州,_
38,优,1.0,常工院,65,13,7,33,26,14,常州,_
109,轻度污染,1.3,西园路,39,52,37,_,82,10,潮州,细颗粒物(PM2.5)
110,轻度污染,1.2,档案局,37,48,40,_,83,10,潮州,细颗粒物(PM2.5)
105,轻度污染,1.3,市政府,42,62,49,87,79,10,潮州,细颗粒物(PM2.5)
56,良,1.2,潞城,62,10,7,62,32,19,常州,颗粒物(PM10)
350,严重污染,2.4,武进监测站,92,5,12,339,300,18,常州,细颗粒物(PM2.5)
288,重度污染,2.4,安家,79,14,25,297,238,43,常州,细颗粒物(PM2.5)
291,重度污染,2.4,行政中心,115,17,16,303,241,20,常州,细颗粒物(PM2.5)
57,良,0.8,西梁,19,81,62,64,17,24,朝阳,颗粒物(PM10)
51,良,0.9,河畔小区,14,79,61,51,13,16,朝阳,颗粒物(PM10)
324,严重污染,2.4,经开区,111,20,22,326,274,27,常州,细颗粒物(PM2.5)
322,严重污染,2.5,钟楼,111,9,13,311,272,17,常州,细颗粒物(PM2.5)
68,良,1.2,八里堡,27,60,49,86,15,25,朝阳,颗粒物(PM10)
34,优,0.7,农业园区,3,85,63,34,7,9,朝阳,_
89,良,1.0,金泉两河,43,98,49,102,66,12,成都,细颗粒物(PM2.5)
84,良,0.7,铁路,23,67,26,117,30,16,承德,颗粒物(PM10)
53,良,0.7,中国银行,20,68,33,55,14,14,承德,颗粒物(PM10)
78,良,0.7,十里店,37,116,59,105,57,9,成都,"颗粒物(PM10)
细颗粒物(PM2.5)"
65,良,0.5,三瓦窑,42,106,45,77,47,10,成都,细颗粒物(PM2.5)
57,良,1.0,开发区,33,64,26,62,40,34,承德,细颗粒物(PM2.5)
49,优,0.5,文化中心,15,82,38,49,5,28,承德,_
44,优,0.3,离宫,8,82,43,44,15,10,承德,_
135,轻度污染,1.3,马头岭,34,35,30,149,103,9,郴州,细颗粒物(PM2.5)
83,良,0.7,沙河铺,31,101,46,115,61,14,成都,"颗粒物(PM10)
细颗粒物(PM2.5)"
70,良,0.8,梁家巷,37,80,111,89,50,_,成都,颗粒物(PM10)
71,良,0.9,灵岩寺,29,127,83,91,44,14,成都,颗粒物(PM10)
144,轻度污染,1.8,市职中,33,19,16,136,110,6,郴州,细颗粒物(PM2.5)
144,轻度污染,1.6,兴隆步行街,34,20,17,159,110,6,郴州,细颗粒物(PM2.5)
118,轻度污染,1.6,市审计局,36,21,18,140,89,15,郴州,细颗粒物(PM2.5)
72,良,0.9,君平街,48,96,52,93,49,11,成都,颗粒物(PM10)
70,良,0.9,大石西路,37,97,46,86,51,11,成都,细颗粒物(PM2.5)
60,良,0.6,龙泉驿区区政府,19,42,21,70,39,6,成都,颗粒物(PM10)
128,轻度污染,1.6,市环保局,28,18,12,120,97,7,郴州,细颗粒物(PM2.5)
260,重度污染,1.7,池州学院,80,28,32,230,210,19,池州,细颗粒物(PM2.5)
209,重度污染,1.1,平天湖,74,47,48,168,159,8,池州,细颗粒物(PM2.5)
250,重度污染,1.5,老干部局,91,48,39,237,200,18,池州,细颗粒物(PM2.5)
51,良,0.8,松山一中,13,55,50,52,8,19,赤峰,颗粒物(PM10)
41,优,0.2,哈达街,24,58,56,41,12,9,赤峰,_
32,优,_,天义路,21,76,72,32,5,7,赤峰,_
26,优,0.5,银河街,7,60,52,26,11,9,赤峰,_
59,良,1.2,缙云山,29,34,47,63,42,2,重庆,细颗粒物(PM2.5)
27,优,0.6,州环境监测站,5,83,49,27,12,10,楚雄州,_
43,优,0.5,市经济开发区,9,74,41,43,20,11,楚雄州,_
95,良,1.0,天生,43,23,13,79,71,8,重庆,细颗粒物(PM2.5)
104,轻度污染,1.1,两路,77,15,16,116,78,8,重庆,细颗粒物(PM2.5)
108,轻度污染,0.9,虎溪,43,54,28,101,81,14,重庆,细颗粒物(PM2.5)
130,轻度污染,1.2,南坪,41,44,25,124,99,10,重庆,细颗粒物(PM2.5)
103,轻度污染,1.3,唐家沱,54,31,15,111,77,11,重庆,细颗粒物(PM2.5)
139,轻度污染,1.1,茶园,45,38,18,136,106,15,重庆,细颗粒物(PM2.5)
333,严重污染,2.1,老年大学,60,67,50,333,283,17,滁州,细颗粒物(PM2.5)
326,严重污染,2.1,人大宾馆,87,48,24,319,276,16,滁州,细颗粒物(PM2.5)
109,轻度污染,1.0,白市驿,48,38,24,112,82,11,重庆,细颗粒物(PM2.5)
105,轻度污染,1.1,空港,79,16,18,115,79,11,重庆,细颗粒物(PM2.5)
94,良,1.1,新山村,67,19,11,114,70,15,重庆,细颗粒物(PM2.5)
125,轻度污染,1.1,礼嘉,65,29,22,118,95,11,重庆,细颗粒物(PM2.5)
338,严重污染,1.9,监测站,67,42,26,301,288,23,滁州,细颗粒物(PM2.5)
30,优,0.6,大理市环境监测站,11,82,70,30,16,3,大理州,_
45,优,0.9,大理古城,10,115,80,45,17,5,大理州,_
47,优,0.8,市环保局江州分局,8,148,98,45,20,10,崇左,_
44,优,0.8,城南新区,11,140,92,41,30,10,崇左,_
128,轻度污染,1.2,蔡家,78,16,18,130,97,7,重庆,细颗粒物(PM2.5)
123,轻度污染,1.3,鱼新街,51,33,15,153,93,17,重庆,细颗粒物(PM2.5)
112,轻度污染,1.4,歇台子,_,17,10,105,84,13,重庆,细颗粒物(PM2.5)
133,轻度污染,0.9,龙井湾,43,52,32,117,101,14,重庆,细颗粒物(PM2.5)
114,轻度污染,1.1,龙洲湾,57,25,13,141,86,14,重庆,细颗粒物(PM2.5)
340,严重污染,2.1,甘井子,59,82,60,407,290,34,大连,细颗粒物(PM2.5)
358,严重污染,2.6,周水子,39,81,60,443,308,23,大连,细颗粒物(PM2.5)
67,良,1.1,江湾东路,29,67,52,84,47,32,丹东,颗粒物(PM10)
65,良,1.0,临江后街,31,57,42,80,41,19,丹东,颗粒物(PM10)
60,良,1.1,元宝山,44,41,33,69,42,95,丹东,颗粒物(PM10)
69,良,1.1,民主桥,29,60,43,88,42,29,丹东,颗粒物(PM10)
48,优,0.8,大同区,26,74,67,43,33,11,大庆,_
60,良,0.9,龙凤区,38,42,36,65,43,30,大庆,细颗粒物(PM2.5)
40,优,0.4,红岗区,26,59,52,40,27,12,大庆,_
68,良,0.6,萨尔图区,44,64,49,_,49,16,大庆,细颗粒物(PM2.5)
55,良,0.8,让胡路区,21,47,45,60,37,23,大庆,颗粒物(PM10)
132,轻度污染,1.1,上清寺,62,30,16,103,100,12,重庆,细颗粒物(PM2.5)
360,严重污染,2.6,星海三站,66,83,65,385,310,24,大连,细颗粒物(PM2.5)
337,严重污染,2.7,青泥洼桥,60,85,59,410,287,25,大连,细颗粒物(PM2.5)
406,严重污染,2.5,傅家庄,33,75,49,506,259,22,大连,颗粒物(PM10)
331,严重污染,2.0,七贤岭,51,97,72,408,281,16,大连,细颗粒物(PM2.5)
364,严重污染,2.0,旅顺,48,46,32,381,314,11,大连,细颗粒物(PM2.5)
305,严重污染,2.4,金州,111,67,45,393,255,30,大连,细颗粒物(PM2.5)
324,严重污染,2.9,开发区,100,39,35,371,274,38,大连,细颗粒物(PM2.5)
288,重度污染,2.0,双D港,60,101,69,345,238,22,大连,细颗粒物(PM2.5)
52,良,0.5,果树场,16,72,52,53,8,15,大同,颗粒物(PM10)
48,优,0.9,云冈宾馆,14,57,45,48,5,17,大同,_
32,优,0.6,安家小村,8,76,60,32,5,1,大同,_
52,良,0.9,教育学院,18,60,45,53,7,14,大同,颗粒物(PM10)
34,优,0.7,天山天池,6,106,103,13,10,_,昌吉州,_
337,严重污染,3.1,州监测站,74,34,26,381,287,39,昌吉州,细颗粒物(PM2.5)
276,重度污染,2.3,新区政务中心,46,35,28,311,226,28,昌吉州,细颗粒物(PM2.5)
73,良,0.7,环保局,45,44,36,79,53,37,大兴安岭地区,细颗粒物(PM2.5)
57,良,0.5,公安局,8,80,71,50,40,14,大兴安岭地区,细颗粒物(PM2.5)
41,优,0.3,供排水公司,14,82,60,41,8,17,大同,_
93,良,0.7,东山公园,38,106,64,110,69,9,德阳,细颗粒物(PM2.5)
96,良,1.0,西小区,64,77,36,142,56,13,德阳,颗粒物(PM10)
60,良,1.3,达州职业技术学院,31,63,51,69,28,13,达州,颗粒物(PM10)
109,轻度污染,1.0,市环境监测站,46,21,24,138,82,8,达州,细颗粒物(PM2.5)
42,优,0.5,德宏州监测站,18,64,38,34,29,11,德宏州,_
52,良,0.8,芒市建设局,17,94,47,53,25,13,德宏州,颗粒物(PM10)
104,轻度污染,0.7,市检察院,45,99,46,115,78,11,德阳,细颗粒物(PM2.5)
114,轻度污染,0.9,耐火材料厂,60,90,46,124,86,12,德阳,细颗粒物(PM2.5)
118,轻度污染,1.0,凤凰小区,52,45,41,131,89,12,达州,细颗粒物(PM2.5)
104,轻度污染,1.3,达县机关宾馆,55,25,28,134,78,8,达州,细颗粒物(PM2.5)
163,中度污染,1.7,市政中心,82,42,52,218,124,20,达州,细颗粒物(PM2.5)
170,中度污染,1.8,儿童乐园,50,65,44,252,129,41,德州,细颗粒物(PM2.5)
236,重度污染,2.3,监理站,61,63,42,197,186,39,德州,细颗粒物(PM2.5)
153,中度污染,1.9,九衢泉纯净水厂,38,71,48,177,117,44,德州,细颗粒物(PM2.5)
58,良,0.5,古城,5,87,74,65,14,12,迪庆州,颗粒物(PM10)
83,良,0.4,迪庆州站,6,57,60,115,12,12,迪庆州,颗粒物(PM10)
54,良,0.6,监测站（原粮食局）,_,87,42,58,38,32,定西,"颗粒物(PM10)
细颗粒物(PM2.5)"
117,轻度污染,1.2,南城元岭,63,75,59,98,88,21,东莞,细颗粒物(PM2.5)
119,轻度污染,1.1,东城石井,66,86,56,96,90,18,东莞,细颗粒物(PM2.5)
62,良,0.9,南峰招待所（原起重机厂）,20,92,45,69,44,19,定西,细颗粒物(PM2.5)
94,良,0.9,南城西平,55,93,64,78,70,15,东莞,细颗粒物(PM2.5)
114,轻度污染,1.1,东城主山,53,83,62,89,86,17,东莞,细颗粒物(PM2.5)
112,轻度污染,1.1,莞城梨川,52,79,60,95,84,18,东莞,细颗粒物(PM2.5)
333,严重污染,2.5,西城阳光环保公司,52,65,33,378,283,73,东营,细颗粒物(PM2.5)
56,良,0.9,综合楼,16,96,88,61,11,7,鄂尔多斯,颗粒物(PM10)
48,优,0.6,巴音孟克林场办事处,5,90,83,48,14,5,鄂尔多斯,_
294,重度污染,2.5,市环保局,70,67,38,414,244,60,东营,细颗粒物(PM2.5)
291,重度污染,2.1,耿井村,52,76,40,388,241,76,东营,细颗粒物(PM2.5)
333,严重污染,2.6,开发区管委会,65,71,36,371,283,51,东营,细颗粒物(PM2.5)
35,优,0.7,康泽苑,16,78,62,35,1,6,鄂尔多斯,_
45,优,0.6,华泰汽车城,9,105,82,45,11,7,鄂尔多斯,_
61,良,0.5,奥林花园,13,88,72,72,15,8,鄂尔多斯,颗粒物(PM10)
90,良,1.4,湖北民院,46,43,33,74,67,10,恩施州,细颗粒物(PM2.5)
90,良,1.3,州电力总公司,36,31,19,78,67,4,恩施州,细颗粒物(PM2.5)
103,轻度污染,0.9,沙万,48,148,119,155,45,43,防城港,颗粒物(PM10)
72,良,1.2,防城镇政府,28,158,118,76,52,25,防城港,细颗粒物(PM2.5)
162,中度污染,2.4,市政府,68,3,6,138,123,9,鄂州,细颗粒物(PM2.5)
169,中度污染,2.0,赵家坝,48,5,9,137,128,6,鄂州,细颗粒物(PM2.5)
102,轻度污染,0.8,大海花园,22,203,128,96,52,32,防城港,臭氧1小时
169,中度污染,2.3,凡口开发区,65,5,12,154,128,5,鄂州,细颗粒物(PM2.5)
127,轻度污染,0.8,湾梁,82,149,79,143,96,23,佛山,细颗粒物(PM2.5)
148,轻度污染,1.0,华材职中,106,144,77,138,113,40,佛山,细颗粒物(PM2.5)
129,轻度污染,1.0,南海气象局,99,131,66,164,98,25,佛山,细颗粒物(PM2.5)
176,中度污染,1.3,顺德苏岗,143,90,61,166,133,24,佛山,细颗粒物(PM2.5)
108,轻度污染,0.9,高明孔堂,_,137,92,159,81,24,佛山,细颗粒物(PM2.5)
97,良,1.5,沈抚新城,70,46,38,128,72,35,抚顺,细颗粒物(PM2.5)
105,轻度污染,_,三水监测站,78,152,112,137,79,19,佛山,细颗粒物(PM2.5)
105,轻度污染,0.9,三水云东海,60,199,129,118,79,20,佛山,细颗粒物(PM2.5)
143,轻度污染,1.3,望花区,71,40,32,142,109,75,抚顺,细颗粒物(PM2.5)
114,轻度污染,1.7,顺城区,94,36,33,142,86,57,抚顺,细颗粒物(PM2.5)
92,良,1.6,东洲区,74,44,51,134,64,36,抚顺,颗粒物(PM10)
123,轻度污染,1.3,新抚区,64,43,36,135,93,31,抚顺,细颗粒物(PM2.5)
105,轻度污染,1.5,大伙房水库,62,53,58,151,79,35,抚顺,细颗粒物(PM2.5)
63,良,0.3,工业园区,15,78,60,75,6,25,阜新,颗粒物(PM10)
40,优,0.1,农业园区,5,78,61,40,9,8,阜新,_
48,优,0.3,长青街,17,73,54,48,18,10,阜新,_
64,良,0.2,东苑,10,84,61,77,9,11,阜新,颗粒物(PM10)
59,良,0.3,玉龙新城,11,78,58,67,8,7,阜新,颗粒物(PM10)
39,优,0.6,鼓山,11,100,64,32,27,5,福州,_
55,良,0.5,师大,28,86,76,60,33,5,福州,颗粒物(PM10)
53,良,0.6,五四北路,_,60,42,54,37,5,福州,细颗粒物(PM2.5)
60,良,0.7,杨桥西路,37,77,65,70,35,8,福州,颗粒物(PM10)
63,良,0.6,紫阳,38,60,46,70,45,10,福州,细颗粒物(PM2.5)
35,优,0.4,九龙,12,79,68,30,24,3,福州,_
108,轻度污染,1.1,市监测站,20,80,48,166,_,8,阜阳,颗粒物(PM10)
199,中度污染,0.9,开发区,20,86,51,188,149,11,阜阳,细颗粒物(PM2.5)
209,重度污染,1.1,阜阳职业技术学院,15,87,56,_,159,8,阜阳,细颗粒物(PM2.5)
110,轻度污染,1.1,富春二小,64,45,54,118,83,9,富阳,细颗粒物(PM2.5)
144,轻度污染,1.1,桐源党溪,40,29,23,148,110,16,抚州,细颗粒物(PM2.5)
147,轻度污染,1.0,市站,52,19,16,170,112,9,抚州,细颗粒物(PM2.5)
133,轻度污染,1.5,血防站,40,16,14,141,101,8,抚州,细颗粒物(PM2.5)
142,轻度污染,1.6,采茶剧团,38,20,14,150,108,8,抚州,细颗粒物(PM2.5)
129,轻度污染,1.1,医学分院,38,24,19,143,98,7,抚州,细颗粒物(PM2.5)
71,良,0.1,监测站,15,97,60,92,23,3,甘南州,颗粒物(PM10)
50,优,0.4,州环保局,9,47,41,50,19,5,甘孜藏族自治州,_
122,轻度污染,1.9,通天岩,19,127,96,114,92,13,赣州,细颗粒物(PM2.5)
137,轻度污染,1.8,地委,23,121,86,125,104,14,赣州,细颗粒物(PM2.5)
125,轻度污染,1.8,气象台,16,130,90,133,95,20,赣州,细颗粒物(PM2.5)
52,良,0.3,水桥子,8,94,72,53,18,19,甘孜州,颗粒物(PM10)
45,优,0.5,州环保局,2,119,99,38,31,5,甘孜州,_
132,轻度污染,1.7,市图书馆,27,123,88,134,100,37,赣州,细颗粒物(PM2.5)
120,轻度污染,2.9,华坚鞋城,40,112,76,161,91,18,赣州,细颗粒物(PM2.5)
80,良,0.8,小平旧居,_,42,25,88,59,10,广安,细颗粒物(PM2.5)
93,良,1.0,市委,27,34,23,107,69,16,广安,细颗粒物(PM2.5)
120,轻度污染,1.1,友谊中学,34,23,14,124,91,14,广安,细颗粒物(PM2.5)
83,良,0.9,广电花园,37,32,18,116,49,14,广安,颗粒物(PM10)
85,良,0.8,北辰小学,36,26,14,99,63,12,广安,细颗粒物(PM2.5)
43,优,0.7,黑石坡,18,102,73,43,5,13,广元,_
64,良,0.7,老城,24,95,53,77,13,28,广元,颗粒物(PM10)
