AQI,AirQuality,CO,MonitoringStations,NO2,O31,O38,PM10,PM25,SO2,name,pollutants
60,良,1.5,老城,110,5,58,69,35,31,广元,颗粒物(PM10)
55,良,0.9,南坝,53,55,78,59,16,15,广元,颗粒物(PM10)
70,良,0.7,监测站,38,63,76,89,48,17,广元,颗粒物(PM10)
248,重度污染,1.9,广雅中学,192,3,20,231,198,24,广州,细颗粒物(PM2.5)
221,重度污染,1.5,市五中,138,5,20,_,171,17,广州,细颗粒物(PM2.5)
198,中度污染,1.3,广东商学院,160,4,36,160,148,15,广州,细颗粒物(PM2.5)
227,重度污染,1.3,市八十六中,179,10,39,184,177,16,广州,细颗粒物(PM2.5)
143,轻度污染,1.1,德智高中,21,122,106,112,109,14,贵港,细颗粒物(PM2.5)
182,中度污染,1.8,江南子站　,69,45,87,255,137,22,贵港,细颗粒物(PM2.5)
155,中度污染,1.8,贵城子站,49,73,98,178,118,27,贵港,细颗粒物(PM2.5)
159,中度污染,1.4,番禺中学,134,10,35,140,121,22,广州,细颗粒物(PM2.5)
255,重度污染,1.7,花都师范,186,8,72,_,205,17,广州,细颗粒物(PM2.5)
236,重度污染,1.5,市监测站,193,5,17,201,186,21,广州,细颗粒物(PM2.5)
147,轻度污染,1.6,荷城子站,37,80,89,188,112,12,贵港,细颗粒物(PM2.5)
159,中度污染,1.2,电子科大尧山校区,26,100,108,129,121,17,桂林,细颗粒物(PM2.5)
175,中度污染,1.4,监测站,54,59,82,137,132,31,桂林,细颗粒物(PM2.5)
142,轻度污染,1.2,龙隐路小学,43,72,93,132,108,33,桂林,细颗粒物(PM2.5)
132,轻度污染,1.5,九龙镇镇龙,74,3,63,_,100,11,广州,细颗粒物(PM2.5)
224,重度污染,2.3,麓湖,171,4,26,_,174,14,广州,细颗粒物(PM2.5)
142,轻度污染,0.8,帽峰山森林公园,40,96,82,_,108,14,广州,细颗粒物(PM2.5)
175,中度污染,1.4,八中,52,58,82,152,132,30,桂林,细颗粒物(PM2.5)
46,优,0.9,马鞍山,22,16,16,35,32,9,贵阳,_
51,良,0.8,市环保站,35,17,17,51,34,14,贵阳,颗粒物(PM10)
54,良,1.2,太慈桥,32,10,10,57,26,16,贵阳,颗粒物(PM10)
149,轻度污染,1.3,体育西,155,15,36,155,114,19,广州,细颗粒物(PM2.5)
30,优,0.9,桐木岭,14,39,32,25,21,15,贵阳,_
50,优,1.0,燕子冲,18,22,23,47,35,8,贵阳,_
64,良,0.9,碧云窝,30,14,12,74,46,32,贵阳,细颗粒物(PM2.5)
38,优,0.7,玛沁县大武镇,9,107,109,38,22,29,果洛州,_
64,良,1.2,中院村,32,11,12,55,46,35,贵阳,细颗粒物(PM2.5)
59,良,1.0,红边门,33,13,14,46,42,17,贵阳,细颗粒物(PM2.5)
67,良,0.7,马园,57,32,92,83,20,21,固原,颗粒物(PM10)
40,优,1.0,新华路,15,17,19,38,28,10,贵阳,_
50,优,1.1,鉴湖路,29,16,13,50,31,3,贵阳,_
120,轻度污染,2.7,监测站,88,17,82,189,85,84,固原,颗粒物(PM10)
73,良,1.0,新区,94,9,76,92,53,11,固原,细颗粒物(PM2.5)
69,良,1.1,岭北,31,46,65,_,50,26,哈尔滨,细颗粒物(PM2.5)
34,优,1.0,松北商大,54,20,57,34,20,56,哈尔滨,_
54,良,0.3,阿城会宁,35,37,58,43,38,11,哈尔滨,细颗粒物(PM2.5)
38,优,0.6,太平宏伟公园,36,33,44,34,26,41,哈尔滨,_
23,优,0.8,道外承德广场,22,50,58,18,16,10,哈尔滨,_
50,优,1.2,香坊红旗大街,42,34,54,37,35,35,哈尔滨,_
29,优,0.4,海晏县西海镇,25,74,96,29,18,14,海北州,_
44,优,1.1,动力和平路,45,26,49,44,30,33,哈尔滨,_
40,优,1.0,道里建国路,34,38,50,31,28,11,哈尔滨,_
105,轻度污染,1.1,平安高铁新区,28,80,72,156,79,37,海东地区,细颗粒物(PM2.5)
74,良,1.7,平房东轻厂,56,18,43,63,54,35,哈尔滨,细颗粒物(PM2.5)
135,轻度污染,1.0,呼兰师专,43,26,60,_,103,33,哈尔滨,细颗粒物(PM2.5)
134,轻度污染,2.3,省农科院,66,17,44,102,102,106,哈尔滨,细颗粒物(PM2.5)
54,良,0.6,东寨港,6,50,58,58,29,3,海口,颗粒物(PM10)
38,优,0.6,蓓蕾幼儿园,19,33,42,38,20,6,海门,_
145,轻度污染,1.4,社会福利院,42,67,92,150,111,8,海门,细颗粒物(PM2.5)
55,良,0.5,海南大学,18,68,71,60,39,2,海口,"颗粒物(PM10)
细颗粒物(PM2.5)"
53,良,0.4,秀英海南医院,18,38,38,55,37,5,海口,"颗粒物(PM10)
细颗粒物(PM2.5)"
54,良,0.5,海南师范大学,12,62,58,58,33,4,海口,颗粒物(PM10)
60,良,0.7,龙华路环保局宿舍,17,37,40,69,36,3,海口,颗粒物(PM10)
32,优,1.4,共和县恰卜恰镇,36,39,75,32,22,10,海南州,_
36,优,1.0,德令哈市,31,63,83,_,25,20,海西州,_
66,良,1.7,地区监测站,34,26,51,81,36,17,哈密地区,颗粒物(PM10)
82,良,1.6,哈密师范学校,51,35,49,114,37,14,哈密地区,颗粒物(PM10)
408,严重污染,3.1,环保局,125,28,50,464,362,48,邯郸,细颗粒物(PM2.5)
386,严重污染,2.9,东污水处理厂,103,41,56,460,336,57,邯郸,细颗粒物(PM2.5)
409,严重污染,3.5,矿院,112,30,54,462,363,59,邯郸,细颗粒物(PM2.5)
404,严重污染,3.2,丛台公园,133,5,47,455,355,61,邯郸,细颗粒物(PM2.5)
63,良,1.3,滨江,59,17,28,60,45,13,杭州,细颗粒物(PM2.5)
103,轻度污染,1.1,西溪,72,17,27,109,77,9,杭州,细颗粒物(PM2.5)
45,优,1.3,千岛湖,58,10,19,_,31,7,杭州,_
78,良,1.2,下沙,77,3,27,67,57,9,杭州,细颗粒物(PM2.5)
68,良,1.1,卧龙桥,64,10,22,69,49,11,杭州,细颗粒物(PM2.5)
89,良,1.1,浙江农大,67,5,26,88,66,7,杭州,细颗粒物(PM2.5)
130,轻度污染,1.2,朝晖五区,85,6,19,119,99,15,杭州,细颗粒物(PM2.5)
75,良,0.9,汉川机床厂子校,15,77,102,67,55,10,汉中,细颗粒物(PM2.5)
142,轻度污染,3.7,市监测站,104,13,75,160,108,31,汉中,细颗粒物(PM2.5)
99,良,1.2,和睦小学,77,4,20,104,74,6,杭州,细颗粒物(PM2.5)
79,良,1.1,临平镇,69,7,25,87,58,6,杭州,细颗粒物(PM2.5)
112,轻度污染,1.1,鑫源开发区,60,47,89,135,84,13,汉中,细颗粒物(PM2.5)
212,重度污染,3.1,南郑大河坎水厂,99,12,72,245,162,26,汉中,细颗粒物(PM2.5)
93,良,1.3,城厢镇,71,17,29,104,69,13,杭州,细颗粒物(PM2.5)
62,良,1.1,云栖,41,39,31,60,44,10,杭州,细颗粒物(PM2.5)
67,良,0.8,东仁乐园,23,20,38,74,48,16,河池,细颗粒物(PM2.5)
74,良,1.7,市环保站,37,12,18,98,35,9,河池,颗粒物(PM10)
203,重度污染,3.4,市监测站,129,6,46,252,153,43,鹤壁,细颗粒物(PM2.5)
275,重度污染,2.3,市交警支队,136,14,54,344,225,36,鹤壁,细颗粒物(PM2.5)
264,重度污染,2.9,迎宾馆,134,10,55,321,214,37,鹤壁,细颗粒物(PM2.5)
58,良,1.1,市疾控中心,34,17,31,58,41,16,河池,细颗粒物(PM2.5)
265,重度污染,2.4,明珠广场,118,6,16,225,215,9,合肥,细颗粒物(PM2.5)
45,优,0.9,哈啤分公司,8,70,71,34,31,10,鹤岗,_
298,重度污染,2.5,三里街,115,6,25,_,248,9,合肥,细颗粒物(PM2.5)
281,重度污染,2.6,琥珀山庄,108,5,22,_,231,10,合肥,细颗粒物(PM2.5)
256,重度污染,2.0,董铺水库,72,39,51,_,206,12,合肥,细颗粒物(PM2.5)
54,良,0.6,斯达机电,16,64,67,58,33,12,鹤岗,颗粒物(PM10)
46,优,0.6,东山纸板厂,16,61,60,46,28,17,鹤岗,_
300,重度污染,2.1,庐阳区,92,12,34,_,250,20,合肥,细颗粒物(PM2.5)
289,重度污染,2.4,瑶海区,124,12,38,_,239,14,合肥,细颗粒物(PM2.5)
53,良,0.2,五号水库,4,75,76,55,23,8,鹤岗,颗粒物(PM10)
44,优,0.9,交通局　,4,70,61,44,24,11,黑河,_
54,良,0.5,党校,5,63,55,46,38,8,黑河,细颗粒物(PM2.5)
57,良,0.6,地震局　,9,59,45,63,10,10,黑河,颗粒物(PM10)
315,严重污染,2.7,包河区,111,19,26,_,265,12,合肥,细颗粒物(PM2.5)
373,严重污染,3.2,电机北厂,109,13,44,420,323,40,衡水,细颗粒物(PM2.5)
349,严重污染,2.5,市监测站,99,22,53,406,299,30,衡水,细颗粒物(PM2.5)
396,严重污染,2.7,市环保局,111,26,54,400,346,33,衡水,细颗粒物(PM2.5)
193,中度污染,1.0,原169医院,77,37,62,177,145,22,衡阳,细颗粒物(PM2.5)
186,中度污染,2.1,衡阳化工总厂,89,6,58,241,140,24,衡阳,细颗粒物(PM2.5)
210,重度污染,2.2,珠晖区环保局,106,16,52,193,160,33,衡阳,细颗粒物(PM2.5)
183,中度污染,1.9,市委党校,54,40,76,172,138,21,衡阳,细颗粒物(PM2.5)
180,中度污染,2.0,市监测站,98,28,67,177,136,21,衡阳,细颗粒物(PM2.5)
175,中度污染,1.9,真空机电公司,104,17,58,169,132,18,衡阳,细颗粒物(PM2.5)
135,轻度污染,2.1,源西,86,6,66,177,103,5,河源,细颗粒物(PM2.5)
152,中度污染,6.1,地区站,44,57,82,253,30,23,和田地区,颗粒物(PM10)
129,轻度污染,2.1,古江巴格乡院内,51,59,76,207,32,51,和田地区,颗粒物(PM10)
143,轻度污染,2.6,东埔,82,7,71,144,109,8,河源,细颗粒物(PM2.5)
92,良,1.2,老城,40,24,75,112,68,6,河源,细颗粒物(PM2.5)
147,轻度污染,1.3,环保小区,31,63,83,140,112,12,贺州,细颗粒物(PM2.5)
236,重度污染,2.2,市气象局,45,48,69,249,186,4,菏泽,细颗粒物(PM2.5)
221,重度污染,2.4,市政协,56,36,56,232,171,5,菏泽,细颗粒物(PM2.5)
222,重度污染,2.8,菏泽学院,64,37,60,230,172,7,菏泽,细颗粒物(PM2.5)
135,轻度污染,1.4,政协大楼,36,65,97,144,103,10,贺州,细颗粒物(PM2.5)
57,良,0.5,污水处理厂,7,77,78,58,40,6,红河州,细颗粒物(PM2.5)
68,良,0.6,监测站,9,81,86,80,49,13,红河州,细颗粒物(PM2.5)
62,良,0.7,州图书馆,11,77,80,57,44,7,红河州,细颗粒物(PM2.5)
287,重度污染,1.8,钵池山,84,44,78,259,237,9,淮安,细颗粒物(PM2.5)
288,重度污染,2.5,北京南路,108,20,71,320,238,16,淮安,细颗粒物(PM2.5)
277,重度污染,1.6,市监测站,80,63,84,262,227,6,淮安,细颗粒物(PM2.5)
347,严重污染,2.3,楚州区监测站,121,11,83,327,297,18,淮安,细颗粒物(PM2.5)
293,重度污染,2.1,淮阴区监测站,133,7,61,311,243,14,淮安,细颗粒物(PM2.5)
226,重度污染,2.2,监测站,111,9,81,235,176,20,淮北,细颗粒物(PM2.5)
256,重度污染,1.5,烈山区政府,91,47,87,275,206,143,淮北,细颗粒物(PM2.5)
260,重度污染,1.9,职业技术学院,95,27,76,227,210,27,淮北,细颗粒物(PM2.5)
70,良,1.1,林科所,19,45,54,_,51,4,怀化,细颗粒物(PM2.5)
70,良,0.8,河西地税局,25,44,49,59,51,5,怀化,细颗粒物(PM2.5)
63,良,1.1,市四医院,21,44,56,75,40,4,怀化,颗粒物(PM10)
278,重度污染,1.7,潘集区政府,33,57,82,289,228,26,淮南,细颗粒物(PM2.5)
246,重度污染,1.9,师范学院,46,54,76,246,196,12,淮南,细颗粒物(PM2.5)
70,良,1.0,监测楼,22,41,55,53,51,5,怀化,细颗粒物(PM2.5)
67,良,0.7,市委党校,30,34,52,70,48,3,怀化,细颗粒物(PM2.5)
256,重度污染,1.6,谢家集区政府,36,72,85,244,206,14,淮南,细颗粒物(PM2.5)
264,重度污染,1.8,八公山区政府,45,54,82,_,214,22,淮南,细颗粒物(PM2.5)
182,中度污染,2.6,职工中心,72,1,12,160,137,20,黄冈,细颗粒物(PM2.5)
162,中度污染,2.5,红卫路,62,1,10,180,123,17,黄冈,细颗粒物(PM2.5)
241,重度污染,1.5,焦岗湖风景区管理处,16,81,89,203,191,11,淮南,细颗粒物(PM2.5)
259,重度污染,1.9,益益乳业工业园,38,51,78,_,209,10,淮南,细颗粒物(PM2.5)
55,良,1.2,同仁县隆务镇,27,69,80,47,39,32,黄南州,细颗粒物(PM2.5)
59,良,1.4,黄山区政府5号楼,53,21,19,68,39,34,黄山,颗粒物(PM10)
38,优,1.3,延安路89号,46,16,19,38,15,8,黄山,_
31,优,1.0,黄山东路89号,42,16,18,31,15,3,黄山,_
170,中度污染,2.9,沈家营,53,2,5,187,129,9,黄石,细颗粒物(PM2.5)
172,中度污染,2.9,陈家湾,48,_,1,192,130,5,黄石,细颗粒物(PM2.5)
62,良,0.7,经济开发区,22,99,49,68,44,5,黄石,细颗粒物(PM2.5)
211,重度污染,2.5,团城山,54,1,4,192,161,6,黄石,细颗粒物(PM2.5)
192,中度污染,2.2,笔架山北路,64,1,4,174,144,4,黄石,细颗粒物(PM2.5)
81,良,1.1,呼市一监,67,36,62,111,42,46,呼和浩特,颗粒物(PM10)
62,良,0.9,小召,44,57,41,73,9,32,呼和浩特,颗粒物(PM10)
50,优,0.6,兴松小区,42,70,49,50,6,21,呼和浩特,_
98,良,1.1,糖厂,32,56,34,145,70,21,呼和浩特,颗粒物(PM10)
142,轻度污染,1.3,河南岸金山湖子站,54,46,75,133,108,11,惠州,细颗粒物(PM2.5)
122,轻度污染,1.2,下埔横江三路子站,55,43,69,108,92,20,惠州,细颗粒物(PM2.5)
75,良,1.0,如意水处理厂,48,53,48,100,40,31,呼和浩特,颗粒物(PM10)
87,良,1.2,二十九中,69,32,49,124,30,35,呼和浩特,颗粒物(PM10)
105,轻度污染,1.5,江北云山西路子站,68,29,75,99,79,10,惠州,细颗粒物(PM2.5)
55,良,1.0,惠阳区承修路船湖子站,22,109,81,59,38,7,惠州,颗粒物(PM10)
39,优,0.7,龙港区,23,62,70,39,23,56,葫芦岛,_
102,轻度污染,3.8,工大金川校区,90,_,51,125,76,86,呼和浩特,细颗粒物(PM2.5)
81,良,1.5,化肥厂生活区,54,40,48,111,54,42,呼和浩特,颗粒物(PM10)
75,良,1.2,大亚湾管委会子站,29,119,100,_,55,22,惠州,细颗粒物(PM2.5)
47,优,1.2,化工街,58,11,49,47,32,73,葫芦岛,_
37,优,1.2,新区,58,35,66,37,25,77,葫芦岛,_
43,优,0.4,区环保局,19,43,50,31,30,8,呼伦贝尔,_
52,良,0.7,国华电力东,19,48,54,46,36,6,呼伦贝尔,细颗粒物(PM2.5)
56,良,1.3,东城区,66,14,55,62,34,55,葫芦岛,颗粒物(PM10)
104,轻度污染,1.2,城西水厂,88,5,9,107,78,12,湖州,细颗粒物(PM2.5)
201,重度污染,1.757,吉山新村,145,8,11,194,151,35,湖州,细颗粒物(PM2.5)
124,轻度污染,1.4,仁皇山新区,75,4,9,_,94,14,湖州,细颗粒物(PM2.5)
32,优,0.511,吴兴区,15,102,82,25,20,12,湖州,_
130,轻度污染,1.8,吴兴区站,90,2,6,131,99,15,湖州,细颗粒物(PM2.5)
46,优,0.6,佳纺,17,51,59,38,32,16,佳木斯,_
27,优,0.3,发电厂,11,69,69,27,14,7,佳木斯,_
41,优,0.4,环保局,15,63,66,41,17,11,佳木斯,_
35,优,0.5,十一中,28,42,50,30,24,18,佳木斯,_
192,中度污染,1.6,红声器材厂,3,44,83,162,144,27,吉安,细颗粒物(PM2.5)
32,优,0.3,四丰,15,70,75,28,22,11,佳木斯,_
178,中度污染,1.8,市森林工业局,45,41,88,178,134,33,吉安,细颗粒物(PM2.5)
189,中度污染,1.6,市环境监测站,58,24,70,197,142,30,吉安,细颗粒物(PM2.5)
189,中度污染,1.8,北街,170,4,30,278,142,17,江门,细颗粒物(PM2.5)
145,轻度污染,1.5,青原区法院,62,40,76,192,111,30,吉安,细颗粒物(PM2.5)
159,中度污染,2.2,西区,158,7,27,267,110,15,江门,颗粒物(PM10)
118,轻度污染,1.5,圭峰西,107,16,35,138,89,10,江门,细颗粒物(PM2.5)
277,重度污染,1.9,虹桥邮政,100,10,26,299,227,28,江阴,细颗粒物(PM2.5)
150,轻度污染,1.9,东湖,137,12,34,237,115,12,江门,细颗粒物(PM2.5)
235,重度污染,2.0,五星公园,78,7,18,233,185,17,江阴,细颗粒物(PM2.5)
234,重度污染,1.8,第二实验小学,103,10,37,269,184,24,江阴,细颗粒物(PM2.5)
250,重度污染,1.6,JN子站,51,107,105,276,200,16,胶南,细颗粒物(PM2.5)
227,重度污染,1.9,2号子站,35,116,102,227,177,14,胶南,细颗粒物(PM2.5)
163,中度污染,1.7,胶州环保局,128,7,49,168,124,22,胶州,细颗粒物(PM2.5)
149,轻度污染,1.6,胶州一中,143,7,50,202,114,32,胶州,细颗粒物(PM2.5)
178,中度污染,4.2,市监测站　,108,9,30,276,134,61,焦作,细颗粒物(PM2.5)
189,中度污染,2.9,市环保局　,121,10,33,226,142,44,焦作,细颗粒物(PM2.5)
158,中度污染,1.5,清河小学,84,9,23,_,120,12,嘉兴,细颗粒物(PM2.5)
162,中度污染,1.6,嘉兴学院,82,11,21,155,123,13,嘉兴,细颗粒物(PM2.5)
163,中度污染,2.6,高新区政府,128,4,29,231,124,43,焦作,细颗粒物(PM2.5)
135,轻度污染,2.0,影视城,77,37,38,163,103,67,焦作,细颗粒物(PM2.5)
156,中度污染,1.5,南湖区残联,74,20,22,164,119,11,嘉兴,细颗粒物(PM2.5)
141,轻度污染,0.5,气象局,18,85,83,232,34,3,嘉峪关,颗粒物(PM10)
134,轻度污染,0.4,酒钢宾馆,6,92,83,217,27,4,嘉峪关,颗粒物(PM10)
74,良,0.9,新兴,47,84,106,65,54,12,揭阳,细颗粒物(PM2.5)
75,良,1.2,西马,42,100,118,67,55,15,揭阳,细颗粒物(PM2.5)
75,良,1.5,东兴,42,88,110,71,55,11,揭阳,细颗粒物(PM2.5)
53,良,0.8,哈达湾,17,64,78,55,29,9,吉林,颗粒物(PM10)
77,良,0.8,渔湖,38,93,116,_,56,9,揭阳,细颗粒物(PM2.5)
52,良,0.8,东局子,22,54,66,53,29,25,吉林,颗粒物(PM10)
52,良,1.0,电力学院,20,60,77,53,29,18,吉林,颗粒物(PM10)
41,优,0.8,江北,20,64,71,41,17,24,吉林,_
193,中度污染,2.5,环保局子站,122,33,66,281,145,49,即墨,细颗粒物(PM2.5)
118,轻度污染,1.5,开发区子站,32,87,76,_,89,17,即墨,细颗粒物(PM2.5)
210,重度污染,1.1,科干所,46,85,103,241,160,25,济南,细颗粒物(PM2.5)
217,重度污染,1.7,农科所,93,40,74,249,167,32,济南,细颗粒物(PM2.5)
196,中度污染,2.0,开发区,129,3,38,241,147,31,济南,细颗粒物(PM2.5)
229,重度污染,1.8,济南化工厂,140,8,46,248,179,43,济南,细颗粒物(PM2.5)
215,重度污染,2.3,省种子仓库,151,8,59,236,165,37,济南,细颗粒物(PM2.5)
44,优,0.5,江南公园,14,70,77,44,21,6,吉林,_
51,良,0.7,丰满,13,66,79,52,24,21,吉林,颗粒物(PM10)
250,重度污染,1.5,机床二厂,109,30,88,263,200,63,济南,细颗粒物(PM2.5)
238,重度污染,1.6,长清党校,41,72,91,261,188,38,济南,细颗粒物(PM2.5)
58,良,0.3,市科委,7,91,93,65,33,4,金昌,颗粒物(PM10)
56,良,0.2,新川苑,6,99,99,62,17,2,金昌,颗粒物(PM10)
60,良,0.5,公司二招,7,90,96,70,5,3,金昌,颗粒物(PM10)
63,良,0.9,九站,29,45,67,75,40,12,吉林,颗粒物(PM10)
86,良,1.4,自来水公司,57,66,67,121,45,58,晋城,颗粒物(PM10)
139,轻度污染,2.2,白云商贸,93,8,52,227,77,81,晋城,颗粒物(PM10)
135,轻度污染,2.9,市环保局,90,1,40,219,79,112,晋城,颗粒物(PM10)
84,良,1.5,技术学院,62,38,55,117,44,34,晋城,颗粒物(PM10)
89,良,1.5,泽州一中,79,10,49,127,59,52,晋城,颗粒物(PM10)
52,良,0.6,白马寺,24,104,80,53,27,17,晋城,颗粒物(PM10)
65,良,1.0,王岗中学,21,1,2,80,47,4,景德镇,"颗粒物(PM10)
细颗粒物(PM2.5)"
104,轻度污染,1.5,老干部活动中心,5,2,2,133,78,9,景德镇,细颗粒物(PM2.5)
115,轻度污染,1.7,兽医站,42,2,2,97,87,9,景德镇,细颗粒物(PM2.5)
103,轻度污染,1.3,台达陶瓷,37,_,4,121,77,15,景德镇,细颗粒物(PM2.5)
132,轻度污染,1.3,陶研所,38,1,2,118,100,13,景德镇,细颗粒物(PM2.5)
205,重度污染,1.7,竹园小学,59,43,45,_,155,20,荆门,细颗粒物(PM2.5)
182,中度污染,1.9,掇刀,58,20,34,_,137,23,荆门,细颗粒物(PM2.5)
198,中度污染,1.9,石化一小,83,26,46,168,148,25,荆门,细颗粒物(PM2.5)
185,中度污染,2.1,市图书馆,66,19,30,191,139,20,荆州,细颗粒物(PM2.5)
100,良,1.1,西山林语(启用161103),35,23,25,138,75,5,荆门,细颗粒物(PM2.5)
200,中度污染,1.8,西山林语,68,45,50,_,150,22,荆门,细颗粒物(PM2.5)
172,中度污染,2.1,市委党校,62,3,10,209,130,21,荆州,细颗粒物(PM2.5)
207,重度污染,2.2,科融环保,48,7,25,197,157,16,荆州,细颗粒物(PM2.5)
57,良,1.3,十五中,66,16,26,54,40,11,金华,细颗粒物(PM2.5)
52,良,1.5,监测站,65,13,27,53,35,8,金华,颗粒物(PM10)
60,良,1.2,武警支队,68,6,17,70,40,11,金华,颗粒物(PM10)
205,重度污染,2.1,火炬城,65,37,69,284,155,20,济宁,细颗粒物(PM2.5)
215,重度污染,2.3,监测站,95,21,54,274,165,20,济宁,细颗粒物(PM2.5)
222,重度污染,2.2,电化厂,91,11,55,322,172,25,济宁,细颗粒物(PM2.5)
228,重度污染,1.6,金坛市环境监测站,90,9,44,259,178,7,金坛,细颗粒物(PM2.5)
178,中度污染,1.4,金坛市自来水公司,84,11,32,242,134,17,金坛,细颗粒物(PM2.5)
49,优,0.9,南山,47,38,57,49,30,69,锦州,_
198,中度污染,1.7,开发区,62,28,61,_,148,72,锦州,细颗粒物(PM2.5)
126,轻度污染,3.1,锦纶小区,89,4,33,202,90,178,晋中,颗粒物(PM10)
144,轻度污染,4.2,南都小区,104,7,37,189,110,147,晋中,细颗粒物(PM2.5)
110,轻度污染,1.3,北湖公园,47,33,50,_,83,51,锦州,细颗粒物(PM2.5)
97,良,1.5,百股街道,63,18,48,_,72,71,锦州,细颗粒物(PM2.5)
79,良,1.2,天安街道,65,13,49,58,58,80,锦州,细颗粒物(PM2.5)
155,中度污染,4.1,榆次区政府,111,8,38,237,118,185,晋中,细颗粒物(PM2.5)
140,轻度污染,2.9,榆次三中,117,15,41,214,107,186,晋中,细颗粒物(PM2.5)
228,重度污染,0.8,十里,74,1,6,_,178,18,九江,细颗粒物(PM2.5)
209,重度污染,1.3,茅山头,68,8,16,_,159,10,九江,细颗粒物(PM2.5)
234,重度污染,1.6,西园,61,3,12,_,184,24,九江,细颗粒物(PM2.5)
500,严重污染,0.6,仓门街子站,17,92,93,758,74,14,酒泉,颗粒物(PM10)
198,中度污染,1.6,五七二七厂,58,7,8,_,148,18,九江,细颗粒物(PM2.5)
215,重度污染,1.6,综合工业园,52,3,5,_,165,23,九江,细颗粒物(PM2.5)
308,严重污染,0.5,富康家世界子站,16,94,85,426,53,8,酒泉,颗粒物(PM10)
42,优,0.4,环保局　,20,56,66,42,28,15,鸡西,_
229,重度污染,1.4,石化总厂,56,4,12,_,179,8,九江,细颗粒物(PM2.5)
35,优,0.5,庐山气象台,9,94,85,32,24,10,九江,_
64,良,0.6,自来水公司　,15,59,60,_,46,2,鸡西,细颗粒物(PM2.5)
41,优,0.3,白酒厂　,15,48,50,41,15,6,鸡西,_
307,严重污染,2.0,消防指挥中心,16,7,35,320,257,14,句容,细颗粒物(PM2.5)
258,重度污染,2.2,肿瘤医院,47,36,52,241,208,19,开封,细颗粒物(PM2.5)
260,重度污染,1.8,妇幼保健院,52,41,54,210,210,65,开封,细颗粒物(PM2.5)
225,重度污染,1.8,世纪星幼儿园,51,49,61,204,175,19,开封,细颗粒物(PM2.5)
50,优,0.6,气象局　,15,57,70,50,29,16,鸡西,_
244,重度污染,2.3,房家坝,124,111,150,302,194,14,句容,细颗粒物(PM2.5)
249,重度污染,1.6,龙亭公园,58,38,57,_,199,18,开封,细颗粒物(PM2.5)
75,良,0.9,长征新村,50,25,47,_,55,10,克拉玛依,细颗粒物(PM2.5)
62,良,0.9,南林小区,24,42,40,61,44,10,克拉玛依,细颗粒物(PM2.5)
69,良,0.8,白碱滩区,11,32,38,82,50,4,克拉玛依,细颗粒物(PM2.5)
215,重度污染,1.6,独山子区,37,44,48,202,165,14,克拉玛依,细颗粒物(PM2.5)
139,轻度污染,1.3,巡警大队,2,85,72,228,66,13,喀什地区,颗粒物(PM10)
100,良,1.7,市环境监测站,69,34,64,147,75,16,喀什地区,细颗粒物(PM2.5)
29,优,1.2,乌尔禾区商贸楼,19,56,61,_,20,7,克拉玛依,_
154,中度污染,1.1,孔雀公园,38,35,46,257,87,6,库尔勒,颗粒物(PM10)
213,重度污染,1.3,棉纺厂,36,77,87,359,72,11,库尔勒,颗粒物(PM10)
105,轻度污染,1.7,市人民政府,44,51,70,160,43,7,克州,颗粒物(PM10)
314,严重污染,2.0,经济开发区,50,54,66,431,71,10,库尔勒,颗粒物(PM10)
61,良,0.7,关上,27,62,80,71,23,10,昆明,颗粒物(PM10)
29,优,0.6,呈贡新区,30,58,75,29,18,10,昆明,_
38,优,0.6,西山森林公园,7,81,86,28,26,12,昆明,_
40,优,0.7,龙泉镇,35,57,75,40,15,13,昆明,_
46,优,0.4,东风东路,32,64,76,46,23,8,昆明,_
208,重度污染,1.5,昆山实验小学,83,27,46,253,158,8,昆山,细颗粒物(PM2.5)
58,良,0.8,金鼎山,39,53,73,66,16,14,昆明,颗粒物(PM10)
61,良,0.6,碧鸡广场,41,42,63,72,20,12,昆明,颗粒物(PM10)
227,重度污染,2.5,来宾二中,78,44,77,227,177,37,来宾,细颗粒物(PM2.5)
243,重度污染,2.5,来冶招待所,81,45,78,214,193,38,来宾,细颗粒物(PM2.5)
258,重度污染,2.0,技术学院,121,16,90,256,208,72,莱芜,细颗粒物(PM2.5)
259,重度污染,2.1,泰兴公司,164,4,53,307,209,64,莱芜,细颗粒物(PM2.5)
260,重度污染,2.3,莱芜战役纪念馆,135,6,80,297,210,91,莱芜,细颗粒物(PM2.5)
137,轻度污染,1.9,环保局子站,48,67,75,161,104,37,莱西,细颗粒物(PM2.5)
148,轻度污染,1.3,人民广场子站,33,58,62,165,113,25,莱西,细颗粒物(PM2.5)
122,轻度污染,3.1,职工医院,124,7,62,194,83,76,兰州,颗粒物(PM10)
104,轻度污染,2.1,兰炼宾馆,93,6,89,140,78,32,兰州,细颗粒物(PM2.5)
58,良,0.6,药材公司,44,33,37,66,32,12,廊坊,颗粒物(PM10)
205,重度污染,2.9,莱州环保局,219,3,27,315,155,35,莱州,细颗粒物(PM2.5)
500,严重污染,4.1,莱州外经委,139,4,24,633,246,102,莱州,颗粒物(PM10)
69,良,0.5,榆中兰大校区,25,68,73,87,32,15,兰州,颗粒物(PM10)
82,良,1.4,生物制品所,93,13,40,104,60,23,兰州,细颗粒物(PM2.5)
