AQI,AirQuality,CO,MonitoringStations,NO2,O31,O38,PM10,PM25,SO2,name,pollutants
64,良,1.0,玛沁县大武镇,28,82,101,59,46,29,果洛州,细颗粒物(PM2.5)
27,优,0.7,碧云窝,16,19,12,27,6,21,贵阳,_
22,优,0.9,红边门,23,16,13,22,11,13,贵阳,_
20,优,0.7,新华路,12,18,16,20,6,6,贵阳,_
26,优,1.1,鉴湖路,22,13,11,26,13,68,贵阳,_
79,良,0.6,马园,10,66,66,108,36,14,固原,颗粒物(PM10)
65,良,0.8,监测站,13,69,75,80,37,9,固原,颗粒物(PM10)
64,良,1.1,新区,15,68,73,77,45,9,固原,颗粒物(PM10)
110,轻度污染,1.5,海晏县西海镇,47,36,37,121,83,69,海北州,细颗粒物(PM2.5)
108,轻度污染,1.1,岭北,32,61,45,84,81,28,哈尔滨,细颗粒物(PM2.5)
82,良,1.1,平安高铁新区,25,50,50,111,60,27,海东地区,细颗粒物(PM2.5)
120,轻度污染,0.8,松北商大,39,67,54,117,91,16,哈尔滨,细颗粒物(PM2.5)
97,良,0.9,阿城会宁,34,43,40,80,72,41,哈尔滨,细颗粒物(PM2.5)
119,轻度污染,0.5,太平宏伟公园,50,15,8,113,90,98,哈尔滨,细颗粒物(PM2.5)
24,优,1.0,东寨港,41,3,6,24,6,3,海口,_
98,良,0.4,道外承德广场,50,14,8,120,73,148,哈尔滨,细颗粒物(PM2.5)
129,轻度污染,0.9,香坊红旗大街,53,13,8,119,98,69,哈尔滨,细颗粒物(PM2.5)
27,优,0.9,海南大学,53,6,2,17,4,1,海口,_
17,优,0.8,秀英海南医院,24,9,7,17,8,4,海口,_
22,优,0.9,海南师范大学,43,12,32,5,2,4,海口,_
23,优,0.5,海门市监测站,21,50,57,20,16,5,海门,_
38,优,0.6,蓓蕾幼儿园,19,33,42,38,20,6,海门,_
135,轻度污染,1.2,动力和平路,53,17,10,130,103,66,哈尔滨,细颗粒物(PM2.5)
150,轻度污染,1.5,道里建国路,55,17,8,136,115,84,哈尔滨,细颗粒物(PM2.5)
124,轻度污染,1.1,平房东轻厂,30,62,48,95,94,22,哈尔滨,细颗粒物(PM2.5)
110,轻度污染,0.6,呼兰师专,25,37,31,96,83,33,哈尔滨,细颗粒物(PM2.5)
148,轻度污染,1.7,省农科院,47,39,28,152,113,53,哈尔滨,细颗粒物(PM2.5)
21,优,1.0,龙华路环保局宿舍,36,39,48,21,6,7,海口,_
21,优,0.6,社会福利院,28,58,66,21,12,6,海门,_
84,良,1.6,共和县恰卜恰镇,26,34,29,65,62,9,海南州,细颗粒物(PM2.5)
40,优,0.9,地区监测站,17,24,24,_,28,37,哈密地区,_
58,良,1.5,德令哈市,24,51,58,65,38,20,海西州,颗粒物(PM10)
49,优,1.0,哈密师范学校,45,20,25,_,34,41,哈密地区,_
32,优,1.2,滨江,51,5,4,32,22,12,杭州,_
24,优,1.0,千岛湖,21,17,15,24,12,7,杭州,_
46,优,1.1,下沙,60,4,2,38,32,5,杭州,_
26,优,1.1,卧龙桥,41,7,2,22,18,10,杭州,_
156,中度污染,1.6,环保局,37,24,40,157,119,12,邯郸,细颗粒物(PM2.5)
35,优,1.1,浙江农大,48,4,2,31,24,8,杭州,_
60,良,1.3,朝晖五区,59,5,3,49,43,11,杭州,细颗粒物(PM2.5)
54,良,1.1,和睦小学,48,4,2,56,38,8,杭州,细颗粒物(PM2.5)
44,优,1.2,临平镇,64,3,1,44,25,5,杭州,_
176,中度污染,1.6,东污水处理厂,35,26,35,167,133,21,邯郸,细颗粒物(PM2.5)
215,重度污染,1.9,矿院,37,21,24,207,165,17,邯郸,细颗粒物(PM2.5)
129,轻度污染,1.8,丛台公园,33,34,44,151,98,15,邯郸,细颗粒物(PM2.5)
43,优,0.8,汉川机床厂子校,13,51,56,33,30,7,汉中,_
50,优,1.2,市监测站,33,39,46,45,35,14,汉中,_
31,优,0.7,鑫源开发区,17,54,58,31,21,6,汉中,_
50,优,1.2,城厢镇,54,4,3,43,35,11,杭州,_
26,优,1.0,云栖,51,12,11,23,17,9,杭州,_
39,优,0.8,南郑大河坎水厂,24,47,43,31,27,8,汉中,_
14,优,1.4,东仁乐园,14,7,6,9,2,4,河池,_
17,优,1.4,市环保站,19,7,6,17,8,5,河池,_
18,优,1.8,市疾控中心,19,3,2,_,12,8,河池,_
128,轻度污染,1.6,市监测站,48,27,33,125,97,33,鹤壁,细颗粒物(PM2.5)
149,轻度污染,1.7,市交警支队,26,30,43,140,114,22,鹤壁,细颗粒物(PM2.5)
144,轻度污染,1.5,迎宾馆,31,25,36,139,110,21,鹤壁,细颗粒物(PM2.5)
117,轻度污染,1.3,明珠广场,42,22,44,_,88,1,合肥,细颗粒物(PM2.5)
104,轻度污染,1.1,三里街,65,12,37,_,78,5,合肥,细颗粒物(PM2.5)
103,轻度污染,1.8,琥珀山庄,41,20,48,_,77,6,合肥,细颗粒物(PM2.5)
107,轻度污染,1.1,董铺水库,28,44,64,_,80,5,合肥,细颗粒物(PM2.5)
105,轻度污染,1.7,长江中路,40,27,48,_,79,7,合肥,细颗粒物(PM2.5)
107,轻度污染,1.3,庐阳区,41,35,54,_,80,6,合肥,细颗粒物(PM2.5)
104,轻度污染,1.6,瑶海区,54,20,45,_,78,2,合肥,细颗粒物(PM2.5)
107,轻度污染,1.2,包河区,48,25,57,_,80,1,合肥,细颗粒物(PM2.5)
122,轻度污染,1.1,滨湖新区,54,20,47,_,92,4,合肥,细颗粒物(PM2.5)
119,轻度污染,1.2,高新区,38,38,59,_,90,2,合肥,细颗粒物(PM2.5)
94,良,1.9,哈啤分公司,49,38,50,98,70,39,鹤岗,细颗粒物(PM2.5)
78,良,1.0,斯达机电,40,38,43,95,57,19,鹤岗,细颗粒物(PM2.5)
96,良,1.2,东山纸板厂,59,21,15,141,59,43,鹤岗,颗粒物(PM10)
16,优,0.3,五号水库,16,51,54,15,9,9,鹤岗,_
75,良,1.3,交通局　,20,44,40,100,50,30,黑河,颗粒物(PM10)
108,轻度污染,2.8,党校,65,17,26,166,68,192,黑河,颗粒物(PM10)
63,良,1.1,地震局　,20,49,40,75,36,54,黑河,颗粒物(PM10)
15,优,0.4,原169医院,17,43,30,11,10,7,衡阳,_
20,优,0.6,衡阳化工总厂,23,22,17,17,14,14,衡阳,_
22,优,1.3,珠晖区环保局,44,11,13,16,13,18,衡阳,_
59,良,0.8,电机北厂,25,45,44,61,42,12,衡水,细颗粒物(PM2.5)
107,轻度污染,1.1,市监测站,27,37,50,100,80,17,衡水,细颗粒物(PM2.5)
105,轻度污染,1.1,市环保局,23,49,54,118,79,15,衡水,细颗粒物(PM2.5)
25,优,0.9,市委党校,25,14,14,_,17,10,衡阳,_
20,优,1.2,市监测站,36,17,16,_,14,9,衡阳,_
33,优,0.8,真空机电公司,29,27,22,33,12,7,衡阳,_
175,中度污染,2.7,地区站,46,15,21,300,94,18,和田地区,颗粒物(PM10)
170,中度污染,4.8,古江巴格乡院内,63,36,29,244,129,13,和田地区,细颗粒物(PM2.5)
18,优,1.1,源西,29,6,4,18,9,3,河源,_
13,优,1.3,东埔,22,4,2,10,9,5,河源,_
15,优,1.4,老城,28,4,2,13,10,5,河源,_
97,良,1.4,市气象局,24,40,45,116,72,5,菏泽,细颗粒物(PM2.5)
104,轻度污染,1.4,市政协,30,34,41,97,78,6,菏泽,细颗粒物(PM2.5)
33,优,1.0,环保小区,12,13,10,_,23,9,贺州,_
28,优,1.2,政协大楼,15,8,4,_,19,3,贺州,_
112,轻度污染,1.3,菏泽学院,28,37,41,99,84,5,菏泽,细颗粒物(PM2.5)
22,优,0.8,污水处理厂,24,6,26,22,15,17,红河州,_
18,优,0.8,监测站,25,16,32,17,12,18,红河州,_
30,优,1.1,州图书馆,27,8,29,28,21,15,红河州,_
75,良,0.7,钵池山,53,13,27,59,55,8,淮安,细颗粒物(PM2.5)
50,优,1.1,北京南路,45,23,40,43,35,8,淮安,_
85,良,0.6,市监测站,44,19,30,_,63,4,淮安,细颗粒物(PM2.5)
45,优,0.6,楚州区监测站,32,29,37,39,31,10,淮安,_
80,良,1.0,淮阴区监测站,50,18,25,62,59,4,淮安,细颗粒物(PM2.5)
182,中度污染,1.7,监测站,58,19,17,168,137,35,淮北,细颗粒物(PM2.5)
210,重度污染,1.9,职业技术学院,53,17,15,_,160,39,淮北,细颗粒物(PM2.5)
16,优,1.3,林科所,10,50,40,10,6,5,怀化,_
16,优,0.9,河西地税局,10,51,45,8,5,4,怀化,_
23,优,1.3,市四医院,17,43,40,16,16,4,怀化,_
33,优,1.0,监测楼,17,38,34,_,23,2,怀化,_
23,优,1.0,市委党校,9,46,39,23,13,4,怀化,_
137,轻度污染,1.6,潘集区政府,61,19,41,117,104,58,淮南,细颗粒物(PM2.5)
142,轻度污染,1.4,师范学院,38,31,41,_,108,14,淮南,细颗粒物(PM2.5)
128,轻度污染,1.5,谢家集区政府,43,23,40,107,97,19,淮南,细颗粒物(PM2.5)
125,轻度污染,1.9,八公山区政府,20,20,42,_,95,16,淮南,细颗粒物(PM2.5)
147,轻度污染,1.6,职工中心,23,51,66,116,112,5,黄冈,细颗粒物(PM2.5)
124,轻度污染,1.6,红卫路,20,47,62,124,94,8,黄冈,细颗粒物(PM2.5)
113,轻度污染,2.0,同仁县隆务镇,30,36,43,112,85,19,黄南州,细颗粒物(PM2.5)
145,轻度污染,1.3,焦岗湖风景区管理处,20,26,46,_,111,28,淮南,细颗粒物(PM2.5)
142,轻度污染,1.8,益益乳业工业园,18,39,41,_,108,21,淮南,细颗粒物(PM2.5)
147,轻度污染,1.8,陈家湾,40,54,65,116,112,13,黄石,细颗粒物(PM2.5)
21,优,0.7,黄山区政府5号楼,27,20,21,21,12,5,黄山,_
41,优,0.7,延安路89号,14,22,20,41,5,11,黄山,_
31,优,0.6,黄山东路89号,26,13,14,31,10,19,黄山,_
158,中度污染,1.7,铁山,29,43,49,132,120,1,黄石,细颗粒物(PM2.5)
163,中度污染,1.3,经济开发区,31,63,67,_,124,7,黄石,细颗粒物(PM2.5)
14,优,1.2,河南岸金山湖子站,28,7,4,14,9,6,惠州,_
24,优,0.5,呼市一监,16,74,68,22,13,19,呼和浩特,_
24,优,1.0,小召,37,55,63,24,7,25,呼和浩特,_
18,优,1.0,下埔横江三路子站,35,8,8,9,6,5,惠州,_
18,优,1.0,江北云山西路子站,36,7,7,11,7,6,惠州,_
16,优,1.6,惠阳区承修路船湖子站,27,5,3,10,9,6,惠州,_
25,优,0.6,兴松小区,34,57,53,25,9,29,呼和浩特,_
54,良,0.9,糖厂,8,62,61,58,10,19,呼和浩特,颗粒物(PM10)
15,优,1.1,大亚湾管委会子站,30,8,4,12,10,9,惠州,_
25,优,0.8,如意水处理厂,36,67,58,_,17,17,呼和浩特,_
29,优,0.9,二十九中,39,54,58,21,20,25,呼和浩特,_
16,优,0.6,区环保局,20,49,58,13,4,6,呼伦贝尔,_
22,优,0.4,国华电力东,7,70,68,12,4,4,呼伦贝尔,_
161,中度污染,3.5,龙港区,74,17,14,272,114,113,葫芦岛,颗粒物(PM10)
178,中度污染,2.7,化工街,87,10,6,183,134,105,葫芦岛,细颗粒物(PM2.5)
128,轻度污染,3.4,新区,171,35,20,146,97,56,葫芦岛,细颗粒物(PM2.5)
45,优,0.8,工大金川校区,19,53,54,45,22,19,呼和浩特,_
38,优,1.4,化肥厂生活区,37,44,43,_,26,21,呼和浩特,_
317,严重污染,4.1,东城区,81,10,7,_,267,132,葫芦岛,细颗粒物(PM2.5)
28,优,1.0,城西水厂,43,8,5,28,17,9,湖州,_
201,重度污染,1.757,吉山新村,145,8,11,194,151,35,湖州,细颗粒物(PM2.5)
39,优,1.3,仁皇山新区,45,6,4,39,23,11,湖州,_
32,优,0.511,吴兴区,15,102,82,25,20,12,湖州,_
31,优,1.1,吴兴区站,47,4,2,31,17,8,湖州,_
69,良,0.7,佳纺,11,60,53,57,50,18,佳木斯,细颗粒物(PM2.5)
124,轻度污染,0.6,发电厂,22,56,28,108,94,19,佳木斯,细颗粒物(PM2.5)
75,良,0.5,环保局,14,61,52,65,55,21,佳木斯,细颗粒物(PM2.5)
68,良,0.6,十一中,29,41,32,86,40,9,佳木斯,颗粒物(PM10)
72,良,0.4,四丰,14,70,61,68,52,16,佳木斯,细颗粒物(PM2.5)
48,优,0.8,红声器材厂,28,10,5,_,33,11,吉安,_
35,优,0.9,市森林工业局,28,10,4,28,24,12,吉安,_
38,优,1.0,市环境监测站,32,5,1,29,26,20,吉安,_
48,优,0.9,青原区法院,32,5,1,_,33,14,吉安,_
28,优,0.9,北街,40,4,2,_,19,9,江门,_
28,优,1.1,西区,44,4,2,28,17,8,江门,_
43,优,0.9,东湖,36,3,1,43,12,7,江门,_
40,优,0.7,虹桥邮政,62,14,40,40,23,9,江阴,_
36,优,1.2,五星公园,53,10,39,27,25,6,江阴,_
43,优,0.9,第二实验小学,57,10,41,35,30,8,江阴,_
196,中度污染,1.7,JN子站,93,9,8,247,147,29,胶南,细颗粒物(PM2.5)
135,轻度污染,1.7,胶州环保局,70,10,6,165,103,33,胶州,细颗粒物(PM2.5)
155,中度污染,2.0,胶州一中,85,6,6,163,118,_,胶州,细颗粒物(PM2.5)
206,重度污染,1.9,市监测站　,35,27,23,169,156,13,焦作,细颗粒物(PM2.5)
198,中度污染,2.1,市环保局　,32,31,27,177,148,11,焦作,细颗粒物(PM2.5)
166,中度污染,1.4,高新区政府,27,36,27,151,126,8,焦作,细颗粒物(PM2.5)
225,重度污染,2.1,影视城,32,33,29,188,175,17,焦作,细颗粒物(PM2.5)
40,优,1.2,清河小学,51,4,28,28,28,9,嘉兴,_
49,优,0.8,嘉兴学院,45,6,26,37,34,8,嘉兴,_
39,优,1.0,南湖区残联,54,7,33,39,24,5,嘉兴,_
63,良,0.3,气象局,12,72,71,75,16,3,嘉峪关,颗粒物(PM10)
46,优,0.4,酒钢宾馆,9,79,75,46,9,5,嘉峪关,_
98,良,1.4,哈达湾,52,37,44,98,73,42,吉林,细颗粒物(PM2.5)
68,良,1.1,东局子,25,51,51,60,49,34,吉林,细颗粒物(PM2.5)
23,优,1.4,新兴,37,11,18,18,16,10,揭阳,_
35,优,1.2,西马,38,15,18,26,24,10,揭阳,_
102,轻度污染,1.6,电力学院,58,30,30,103,76,55,吉林,细颗粒物(PM2.5)
63,良,1.4,江北,46,43,45,68,45,60,吉林,细颗粒物(PM2.5)
98,良,1.3,江南公园,44,44,55,93,73,32,吉林,细颗粒物(PM2.5)
65,良,0.9,丰满,7,68,63,65,47,17,吉林,细颗粒物(PM2.5)
118,轻度污染,1.5,九站,40,42,41,143,89,27,吉林,细颗粒物(PM2.5)
16,优,1.4,东兴,29,10,13,_,11,10,揭阳,_
28,优,0.9,渔湖,31,16,21,27,19,11,揭阳,_
69,良,1.3,环保局子站,63,13,18,87,41,31,即墨,颗粒物(PM10)
56,良,0.8,开发区子站,31,29,18,62,26,14,即墨,颗粒物(PM10)
165,中度污染,1.9,科干所,70,8,8,192,125,15,济南,细颗粒物(PM2.5)
179,中度污染,1.9,农科所,75,9,15,156,135,27,济南,细颗粒物(PM2.5)
153,中度污染,1.9,开发区,68,6,5,148,117,25,济南,细颗粒物(PM2.5)
175,中度污染,1.9,济南化工厂,71,10,15,162,132,35,济南,细颗粒物(PM2.5)
185,中度污染,2.0,省种子仓库,87,10,12,159,139,15,济南,细颗粒物(PM2.5)
165,中度污染,1.8,机床二厂,92,7,12,159,125,27,济南,细颗粒物(PM2.5)
142,轻度污染,1.7,市监测站,69,6,8,168,108,23,济南,细颗粒物(PM2.5)
155,中度污染,1.9,长清党校,63,11,10,148,118,47,济南,细颗粒物(PM2.5)
88,良,0.8,市科委,15,47,37,91,65,8,金昌,细颗粒物(PM2.5)
89,良,0.8,新川苑,19,48,34,128,48,8,金昌,颗粒物(PM10)
98,良,1.0,公司二招,14,45,35,145,52,4,金昌,颗粒物(PM10)
173,中度污染,1.9,自来水公司,45,32,44,166,131,41,晋城,细颗粒物(PM2.5)
163,中度污染,1.7,白云商贸,53,21,38,140,124,26,晋城,细颗粒物(PM2.5)
162,中度污染,1.8,市环保局,45,29,42,_,123,31,晋城,细颗粒物(PM2.5)
170,中度污染,1.7,技术学院,38,30,42,_,129,29,晋城,细颗粒物(PM2.5)
152,中度污染,1.8,泽州一中,52,26,43,132,116,24,晋城,细颗粒物(PM2.5)
152,中度污染,1.5,白马寺,34,32,31,125,116,20,晋城,细颗粒物(PM2.5)
23,优,1.2,王岗中学,19,12,16,23,16,4,景德镇,_
15,优,1.1,老干部活动中心,5,9,8,13,10,4,景德镇,_
29,优,1.3,兽医站,29,9,8,20,20,5,景德镇,_
24,优,1.3,台达陶瓷,31,8,4,24,15,38,景德镇,_
30,优,1.1,陶研所,28,4,6,30,20,10,景德镇,_
140,轻度污染,1.3,竹园小学,33,62,72,_,107,13,荆门,细颗粒物(PM2.5)
134,轻度污染,1.3,掇刀,41,66,75,_,102,15,荆门,细颗粒物(PM2.5)
149,轻度污染,1.2,石化一小,24,76,82,_,114,17,荆门,细颗粒物(PM2.5)
130,轻度污染,1.5,市图书馆,36,43,61,120,99,13,荆州,细颗粒物(PM2.5)
100,良,1.1,西山林语(启用161103),35,23,25,138,75,5,荆门,细颗粒物(PM2.5)
133,轻度污染,1.3,西山林语,30,79,82,_,101,20,荆门,细颗粒物(PM2.5)
77,良,1.3,十五中,50,7,5,77,56,16,金华,细颗粒物(PM2.5)
119,轻度污染,1.6,市委党校,24,53,66,112,90,21,荆州,细颗粒物(PM2.5)
142,轻度污染,1.3,科融环保,25,62,77,_,108,19,荆州,细颗粒物(PM2.5)
67,良,1.4,监测站,51,5,2,74,48,10,金华,细颗粒物(PM2.5)
62,良,1.2,武警支队,43,4,1,59,44,16,金华,细颗粒物(PM2.5)
112,轻度污染,1.3,火炬城,40,19,22,107,84,21,济宁,细颗粒物(PM2.5)
122,轻度污染,1.4,监测站,55,19,23,116,92,28,济宁,细颗粒物(PM2.5)
122,轻度污染,1.7,电化厂,49,12,14,134,92,26,济宁,细颗粒物(PM2.5)
63,良,1.5,金坛市环境监测站,42,23,19,_,45,1,金坛,细颗粒物(PM2.5)
90,良,1.4,金坛市自来水公司,49,19,14,_,67,7,金坛,细颗粒物(PM2.5)
175,中度污染,2.5,锦纶小区,37,10,5,201,132,95,晋中,细颗粒物(PM2.5)
178,中度污染,2.7,南都小区,44,14,9,171,134,84,晋中,细颗粒物(PM2.5)
200,中度污染,4.0,榆次区政府,51,15,10,196,150,97,晋中,细颗粒物(PM2.5)
206,重度污染,2.3,榆次三中,48,12,8,198,156,109,晋中,细颗粒物(PM2.5)
241,重度污染,3.2,南山,87,10,8,193,191,98,锦州,细颗粒物(PM2.5)
324,严重污染,3.4,开发区,89,6,4,357,274,140,锦州,细颗粒物(PM2.5)
163,中度污染,2.2,北湖公园,67,16,9,128,124,228,锦州,细颗粒物(PM2.5)
277,重度污染,3.3,百股街道,83,16,13,247,227,195,锦州,细颗粒物(PM2.5)
147,轻度污染,2.5,天安街道,69,14,13,136,112,250,锦州,细颗粒物(PM2.5)
84,良,2.0,十里,42,19,23,_,62,18,九江,细颗粒物(PM2.5)
75,良,1.9,茅山头,42,31,34,_,55,10,九江,细颗粒物(PM2.5)
90,良,1.5,西园,34,26,31,_,67,33,九江,细颗粒物(PM2.5)
75,良,2.6,五七二七厂,23,26,26,57,55,15,九江,细颗粒物(PM2.5)
83,良,2.0,水科所,36,27,27,_,61,5,九江,细颗粒物(PM2.5)
83,良,0.9,综合工业园,50,19,18,69,61,25,九江,细颗粒物(PM2.5)
93,良,1.9,石化总厂,30,33,36,_,69,7,九江,细颗粒物(PM2.5)
21,优,0.9,庐山气象台,23,41,45,21,8,11,九江,_
75,良,1.5,仓门街子站,36,44,47,100,42,21,酒泉,颗粒物(PM10)
69,良,0.5,富康家世界子站,16,78,59,88,21,10,酒泉,颗粒物(PM10)
51,良,0.5,环保局　,21,53,53,52,24,5,鸡西,颗粒物(PM10)
108,轻度污染,1.2,自来水公司　,63,19,21,120,81,34,鸡西,细颗粒物(PM2.5)
209,重度污染,2.0,白酒厂　,50,35,27,202,159,58,鸡西,细颗粒物(PM2.5)
29,优,0.5,气象局　,7,62,61,29,20,8,鸡西,_
85,良,0.9,消防指挥中心,40,25,41,_,63,11,句容,细颗粒物(PM2.5)
52,良,0.5,房家坝,21,_,_,43,36,4,句容,细颗粒物(PM2.5)
119,轻度污染,0.9,河大一附院,21,47,38,92,90,10,开封,细颗粒物(PM2.5)
114,轻度污染,1.2,肿瘤医院,27,37,35,86,86,9,开封,细颗粒物(PM2.5)
105,轻度污染,1.2,妇幼保健院,31,41,33,96,79,10,开封,细颗粒物(PM2.5)
114,轻度污染,1.0,世纪星幼儿园,20,48,38,89,86,10,开封,细颗粒物(PM2.5)
187,中度污染,1.4,巡警大队,68,38,32,324,52,4,喀什地区,颗粒物(PM10)
138,轻度污染,2.0,市环境监测站,35,20,7,226,79,2,喀什地区,颗粒物(PM10)
85,良,0.7,长征新村,43,14,20,92,63,13,克拉玛依,细颗粒物(PM2.5)
90,良,1.2,南林小区,42,8,12,_,67,37,克拉玛依,细颗粒物(PM2.5)
115,轻度污染,1.8,白碱滩区,21,4,4,107,87,10,克拉玛依,细颗粒物(PM2.5)
95,良,1.6,独山子区,35,54,61,140,27,4,克拉玛依,颗粒物(PM10)
120,轻度污染,0.6,乌尔禾区商贸楼,37,12,12,138,91,7,克拉玛依,细颗粒物(PM2.5)
138,轻度污染,1.1,市人民政府,25,26,41,226,57,2,克州,颗粒物(PM10)
136,轻度污染,2.7,孔雀公园,74,7,9,222,94,32,库尔勒,颗粒物(PM10)
70,良,51,棉纺厂,90,2.5,81,"
                  ","
                      细颗粒物(PM2.5)
                      ",3,库尔勒,"
                      颗粒物(PM10)
                      "
99,良,1.7,经济开发区,69,11,32,148,28,6,库尔勒,颗粒物(PM10)
49,优,1.0,关上,39,36,30,49,22,25,昆明,_
35,优,1.8,呈贡新区,42,33,36,28,24,15,昆明,_
22,优,0.5,西山森林公园,6,66,69,_,15,12,昆明,_
33,优,0.7,昆山实验小学,66,10,18,15,11,4,昆山,_
79,良,1.4,龙泉镇,48,20,8,108,33,40,昆明,颗粒物(PM10)
56,良,1.4,东风东路,58,18,17,62,24,26,昆明,颗粒物(PM10)
132,轻度污染,2.0,金鼎山,31,16,9,214,85,65,昆明,颗粒物(PM10)
59,良,1.4,碧鸡广场,49,18,6,68,40,36,昆明,颗粒物(PM10)
28,优,1.5,来宾二中,5,8,6,26,19,15,来宾,_
33,优,1.5,来冶招待所,7,6,4,27,23,15,来宾,_
160,中度污染,1.3,技术学院,50,28,27,_,122,23,莱芜,细颗粒物(PM2.5)
153,中度污染,1.6,泰兴公司,60,22,17,151,117,26,莱芜,细颗粒物(PM2.5)
169,中度污染,1.3,莱芜战役纪念馆,64,24,21,157,128,30,莱芜,细颗粒物(PM2.5)
77,良,1.4,环保局子站,46,26,12,104,53,52,莱西,颗粒物(PM10)
92,良,1.1,人民广场子站,48,18,11,117,68,29,莱西,细颗粒物(PM2.5)
92,良,1.9,莱州环保局,57,13,10,133,66,43,莱州,颗粒物(PM10)
140,轻度污染,1.9,莱州外经委,78,8,6,208,107,68,莱州,细颗粒物(PM2.5)
78,良,0.9,职工医院,34,51,63,105,50,21,兰州,颗粒物(PM10)
127,轻度污染,2.6,药材公司,81,6,4,159,96,27,廊坊,细颗粒物(PM2.5)
115,轻度污染,2.8,开发区,85,5,5,180,77,23,廊坊,颗粒物(PM10)
150,轻度污染,2.7,北华航天学院,92,4,3,184,115,32,廊坊,细颗粒物(PM2.5)
79,良,1.1,兰炼宾馆,47,35,60,107,53,20,兰州,颗粒物(PM10)
57,良,0.6,榆中兰大校区,14,66,74,63,36,9,兰州,颗粒物(PM10)
72,良,0.5,生物制品所,20,62,65,94,44,18,兰州,颗粒物(PM10)
178,中度污染,1.9,河北工业大学,91,8,3,192,134,36,廊坊,细颗粒物(PM2.5)
50,优,0.8,八廓街,29,51,63,50,27,5,拉萨,_
79,良,0.9,铁路设计院,53,37,58,107,45,19,兰州,颗粒物(PM10)
154,中度污染,2.2,市环保局,70,21,25,258,98,18,拉萨,颗粒物(PM10)
63,良,1.3,区监测站,58,20,36,76,27,7,拉萨,颗粒物(PM10)
42,优,0.5,西藏大学,10,52,54,42,8,3,拉萨,_
84,良,0.9,区辐射站,35,42,50,97,62,10,拉萨,细颗粒物(PM2.5)
64,良,0.9,拉萨火车站,48,22,18,77,20,8,拉萨,颗粒物(PM10)
45,优,0.4,乐山大佛景区,8,143,70,37,17,3,乐山,_
26,优,1.1,牛耳桥,39,7,13,24,18,4,乐山,_
23,优,0.9,市第三水厂,30,20,16,23,14,5,乐山,_
26,优,0.9,市监测站,33,5,11,25,18,4,乐山,_
20,优,1.1,花湖湾,29,14,23,19,14,6,乐山,_
20,优,0.8,青龙寺,16,63,69,17,12,9,凉山州,_
26,优,0.6,邛海宾馆,23,70,68,26,14,17,凉山州,_
20,优,0.9,西昌市政府,24,63,68,20,7,24,凉山州,_
21,优,0.7,凉山州政府,21,67,65,17,7,24,凉山州,_
23,优,0.8,长安,23,73,75,17,7,18,凉山州,_
53,良,1.2,市环境监测站,53,13,4,_,37,34,连云港,细颗粒物(PM2.5)
20,优,0.4,墟沟核电专家村,25,64,66,14,11,13,连云港,_
51,良,0.8,胡沟管理处,19,53,55,51,12,11,连云港,颗粒物(PM10)
57,良,1.6,矿山设计院,43,21,11,49,40,18,连云港,细颗粒物(PM2.5)
22,优,0.7,德源药业(直管站),35,54,36,22,9,9,连云港,_
98,良,1.2,区政府,45,26,40,101,73,13,聊城,细颗粒物(PM2.5)
99,良,1.0,党校,50,23,32,88,74,9,聊城,细颗粒物(PM2.5)
119,轻度污染,2.5,环保局,57,18,7,109,90,48,辽源,细颗粒物(PM2.5)
40,优,1.1,宏伟区,31,41,39,38,28,21,辽阳,_
113,轻度污染,1.3,聊大东校,53,19,33,103,85,26,聊城,细颗粒物(PM2.5)
85,良,2.2,污水处理厂,50,16,9,74,63,22,辽源,细颗粒物(PM2.5)
120,轻度污染,3.7,新华园,66,14,14,134,91,63,辽阳,细颗粒物(PM2.5)
72,良,2.4,滨河路,45,26,20,74,52,33,辽阳,细颗粒物(PM2.5)
100,良,2.9,铁西工业园,62,19,20,127,75,56,辽阳,细颗粒物(PM2.5)
59,良,1.5,西南郊,30,60,64,67,22,9,丽江,颗粒物(PM10)
59,良,1.0,丽江古城,66,51,65,67,32,21,丽江,颗粒物(PM10)
45,优,0.9,市中心,29,56,56,_,31,10,丽江,_
48,优,0.9,市政府,39,38,30,48,30,8,临安,_
52,良,36,四中,53,1.0,38,"
                  ","
                      细颗粒物(PM2.5)
                      ",36,临安,"
                      颗粒物(PM10)
                      "
41,优,1.0,市环保局,23,38,36,41,17,13,临沧,_
20,优,1.8,市气象局,34,17,22,20,7,13,临沧,_
139,轻度污染,2.9,临钢医院,26,27,6,126,106,88,临汾,细颗粒物(PM2.5)
156,中度污染,2.2,技工学校,40,26,13,172,119,91,临汾,细颗粒物(PM2.5)
172,中度污染,2.7,工商学校,38,28,27,154,130,72,临汾,细颗粒物(PM2.5)
173,中度污染,2.5,市委,37,15,13,147,131,39,临汾,细颗粒物(PM2.5)
148,轻度污染,2.3,南机场,25,36,8,128,113,68,临汾,细颗粒物(PM2.5)
155,中度污染,3.0,唐尧大酒店,36,28,10,162,118,92,临汾,细颗粒物(PM2.5)
36,优,1.2,环保局,27,49,56,36,15,23,临夏州,_
52,良,1.7,州委党校,21,43,54,54,16,15,临夏州,颗粒物(PM10)
138,轻度污染,1.7,沂河小区,46,22,22,_,105,16,临沂,细颗粒物(PM2.5)
