AQI,AirQuality,CO,MonitoringStations,NO2,O31,O38,PM10,PM25,SO2,name,pollutants
63,良,0.7,新华路,17,66,59,75,45,14,贵阳,"
                      颗粒物(PM10)
                      

                  "
74,良,1.0,鉴湖路,37,64,72,95,54,64,贵阳,细颗粒物(PM2.5)
43,优,1.1,阿城会宁,41,42,64,43,29,29,哈尔滨,_
36,优,0.9,太平宏伟公园,38,30,41,33,25,81,哈尔滨,_
30,优,0.6,道外承德广场,31,47,56,30,19,10,哈尔滨,_
35,优,0.4,香坊红旗大街,28,39,42,35,21,32,哈尔滨,_
37,优,0.7,动力和平路,39,36,48,37,20,33,哈尔滨,_
35,优,0.7,道里建国路,39,35,45,29,24,16,哈尔滨,_
45,优,0.8,平房东轻厂,38,63,78,_,31,14,哈尔滨,_
32,优,0.6,平安高铁新区,8,98,57,32,16,7,海东地区,_
34,优,0.3,海晏县西海镇,11,106,96,19,10,12,海北州,_
58,良,0.5,呼兰师专,22,53,69,44,41,29,哈尔滨,细颗粒物(PM2.5)
29,优,0.7,省农科院,31,59,62,23,20,17,哈尔滨,_
34,优,0.8,东寨港,7,49,52,34,18,3,海口,_
31,优,1.1,海南大学,21,49,58,31,9,5,海口,_
74,良,0.8,秀英海南医院,17,28,27,_,54,6,海口,细颗粒物(PM2.5)
40,优,0.9,海南师范大学,19,41,49,34,28,5,海口,_
42,优,1.1,龙华路环保局宿舍,7,49,45,42,28,8,海口,_
28,优,0.2,共和县恰卜恰镇,3,89,73,26,13,6,海南州,_
68,良,0.7,海门市监测站,38,60,52,85,24,21,海门,颗粒物(PM10)
38,优,0.6,蓓蕾幼儿园,19,33,42,38,20,6,海门,_
56,良,0.7,社会福利院,47,66,58,61,22,21,海门,颗粒物(PM10)
35,优,0.7,德令哈市,17,83,73,_,24,21,海西州,_
60,良,1.2,地区监测站,11,62,46,60,43,12,哈密地区,细颗粒物(PM2.5)
65,良,0.7,哈密师范学校,23,71,48,79,39,11,哈密地区,颗粒物(PM10)
68,良,0.5,环保局,19,69,67,86,18,12,邯郸,颗粒物(PM10)
37,优,0.5,滨江,23,84,80,37,18,12,杭州,_
61,良,0.4,东污水处理厂,13,77,75,72,27,15,邯郸,颗粒物(PM10)
65,良,0.7,矿院,14,80,77,80,18,9,邯郸,颗粒物(PM10)
74,良,0.8,丛台公园,14,82,78,98,11,10,邯郸,颗粒物(PM10)
42,优,_,西溪,37,49,66,42,18,5,杭州,_
26,优,0.7,千岛湖,8,80,80,26,10,7,杭州,_
51,良,0.5,下沙,27,73,72,51,22,5,杭州,颗粒物(PM10)
28,优,0.6,卧龙桥,12,89,91,27,14,10,杭州,_
34,优,0.6,浙江农大,28,85,91,34,18,7,杭州,_
41,优,0.7,朝晖五区,35,67,71,41,23,7,杭州,_
41,优,0.7,和睦小学,29,73,75,41,17,6,杭州,_
41,优,0.7,临平镇,33,66,70,41,16,5,杭州,_
40,优,0.4,城厢镇,32,76,78,40,19,10,杭州,_
27,优,0.5,云栖,14,84,82,24,10,8,杭州,_
38,优,0.4,市监测站,17,23,66,38,15,7,鹤壁,_
48,优,0.4,市交警支队,7,85,70,48,16,15,鹤壁,_
35,优,0.5,迎宾馆,27,66,72,35,19,13,鹤壁,_
67,良,_,汉川机床厂子校,25,90,81,79,48,62,汉中,细颗粒物(PM2.5)
42,优,0.6,东仁乐园,6,83,80,42,19,9,河池,_
62,良,1.0,市监测站,34,76,53,73,43,15,汉中,颗粒物(PM10)
82,良,1.8,鑫源开发区,39,67,62,87,60,39,汉中,细颗粒物(PM2.5)
65,良,0.7,南郑大河坎水厂,25,87,59,66,47,9,汉中,细颗粒物(PM2.5)
55,良,0.9,市环保站,17,73,67,60,23,7,河池,颗粒物(PM10)
56,良,0.6,明珠广场,56,53,59,61,12,4,合肥,颗粒物(PM10)
48,优,0.3,三里街,66,54,55,48,17,7,合肥,_
39,优,1.1,琥珀山庄,20,75,80,39,10,6,合肥,_
35,优,0.3,董铺水库,12,111,101,17,11,7,合肥,_
52,良,_,市疾控中心,15,81,70,53,27,10,河池,颗粒物(PM10)
47,优,0.5,长江中路,32,87,81,47,12,10,合肥,_
48,优,1.0,庐阳区,16,102,96,48,20,4,合肥,_
28,优,0.2,瑶海区,31,88,79,27,10,4,合肥,_
48,优,0.4,包河区,33,84,84,48,10,1,合肥,_
28,优,0.2,滨湖新区,31,80,79,_,19,3,合肥,_
38,优,0.3,高新区,24,91,89,38,9,3,合肥,_
21,优,0.7,交通局　,7,26,48,21,13,10,黑河,_
43,优,0.6,党校,10,53,54,43,26,9,黑河,_
17,优,0.6,地震局　,12,47,52,17,9,7,黑河,_
23,优,0.6,哈啤分公司,18,56,60,19,16,45,鹤岗,_
32,优,0.6,斯达机电,12,57,58,32,17,5,鹤岗,_
28,优,0.4,东山纸板厂,9,61,63,28,12,10,鹤岗,_
20,优,0.2,五号水库,3,64,67,17,10,6,鹤岗,_
65,良,0.5,原169医院,34,89,76,64,47,25,衡阳,细颗粒物(PM2.5)
72,良,0.4,电机北厂,6,70,61,94,22,3,衡水,颗粒物(PM10)
43,优,0.4,衡阳化工总厂,21,82,60,42,30,18,衡阳,_
50,优,_,珠晖区环保局,40,59,48,50,32,21,衡阳,_
52,良,0.5,市委党校,15,_,47,53,36,16,衡阳,"
                      颗粒物(PM10)
                      

                  "
49,优,0.9,市监测站,30,85,61,38,34,14,衡阳,_
64,良,0.4,真空机电公司,46,77,61,54,46,24,衡阳,细颗粒物(PM2.5)
83,良,0.5,市监测站,20,68,61,116,29,7,衡水,颗粒物(PM10)
89,良,0.7,市环保局,11,76,72,127,34,5,衡水,颗粒物(PM10)
157,中度污染,1.5,地区站,12,83,53,263,50,9,和田地区,颗粒物(PM10)
114,轻度污染,1.6,古江巴格乡院内,16,67,48,178,51,20,和田地区,颗粒物(PM10)
64,良,1.0,源西,23,61,63,55,46,8,河源,细颗粒物(PM2.5)
53,良,1.4,东埔,12,75,74,_,37,11,河源,细颗粒物(PM2.5)
60,良,1.1,老城,16,66,63,45,43,10,河源,细颗粒物(PM2.5)
54,良,0.3,环保小区,10,87,78,51,38,14,贺州,细颗粒物(PM2.5)
56,良,1.2,市气象局,18,92,87,61,13,11,菏泽,颗粒物(PM10)
53,良,0.9,市政协,24,75,74,55,11,10,菏泽,颗粒物(PM10)
56,良,_,菏泽学院,21,86,83,61,14,14,菏泽,颗粒物(PM10)
48,优,0.7,政协大楼,12,100,90,44,33,7,贺州,_
62,良,0.6,钵池山,28,74,49,74,26,12,淮安,颗粒物(PM10)
65,良,0.9,污水处理厂,15,26,21,58,47,15,红河州,细颗粒物(PM2.5)
79,良,0.9,监测站,20,23,14,86,58,15,红河州,细颗粒物(PM2.5)
104,轻度污染,0.9,北京南路,45,_,40,157,33,15,淮安,颗粒物(PM10)
77,良,0.9,州图书馆,20,19,14,_,56,15,红河州,细颗粒物(PM2.5)
63,良,0.1,市监测站,19,75,58,76,27,10,淮安,颗粒物(PM10)
65,良,0.6,楚州区监测站,23,73,62,80,29,17,淮安,颗粒物(PM10)
67,良,0.8,淮阴区监测站,33,75,58,83,30,11,淮安,颗粒物(PM10)
62,良,0.6,监测站,49,59,68,66,44,15,淮北,细颗粒物(PM2.5)
82,良,0.5,烈山区政府,36,84,82,81,60,18,淮北,细颗粒物(PM2.5)
110,轻度污染,0.4,林科所,22,70,50,86,83,11,怀化,细颗粒物(PM2.5)
98,良,1.1,河西地税局,32,74,53,97,73,9,怀化,细颗粒物(PM2.5)
54,良,0.4,职业技术学院,26,74,72,58,28,12,淮北,颗粒物(PM10)
93,良,0.5,市四医院,7,81,52,102,69,15,怀化,细颗粒物(PM2.5)
60,良,0.6,监测楼,_,78,45,_,43,5,怀化,细颗粒物(PM2.5)
139,轻度污染,1.2,市委党校,15,87,54,136,106,7,怀化,细颗粒物(PM2.5)
52,良,0.4,潘集区政府,15,103,89,53,29,7,淮南,颗粒物(PM10)
44,优,0.5,师范学院,35,72,69,44,23,30,淮南,_
51,良,0.4,谢家集区政府,15,94,85,52,25,9,淮南,颗粒物(PM10)
43,优,0.3,八公山区政府,30,109,96,43,18,13,淮南,_
43,优,0.3,焦岗湖风景区管理处,18,112,100,43,26,15,淮南,_
51,良,0.4,益益乳业工业园,10,99,84,51,34,22,淮南,颗粒物(PM10)
52,良,0.6,职工中心,36,72,56,50,36,4,黄冈,细颗粒物(PM2.5)
59,良,0.9,红卫路,15,77,57,68,23,8,黄冈,颗粒物(PM10)
43,优,0.2,黄山区政府5号楼,7,82,71,43,5,2,黄山,_
28,优,0.9,同仁县隆务镇,8,77,62,28,9,13,黄南州,_
54,良,0.5,延安路89号,10,74,67,57,30,15,黄山,颗粒物(PM10)
54,良,0.6,黄山东路89号,15,74,63,58,26,7,黄山,颗粒物(PM10)
74,良,0.8,沈家营,13,91,74,98,22,9,黄石,颗粒物(PM10)
38,优,1.0,陈家湾,33,89,74,37,26,6,黄石,_
46,优,0.9,铁山,23,74,57,46,30,1,黄石,_
46,优,0.3,呼市一监,8,94,89,46,6,14,呼和浩特,_
42,优,0.9,小召,28,76,75,42,_,13,呼和浩特,_
41,优,0.5,兴松小区,26,74,71,41,5,15,呼和浩特,_
45,优,0.6,经济开发区,18,98,76,39,31,8,黄石,_
27,优,0.8,糖厂,6,74,71,27,5,11,呼和浩特,_
27,优,0.6,二十九中,27,76,75,27,6,21,呼和浩特,_
50,优,0.6,工大金川校区,11,69,68,50,7,10,呼和浩特,_
26,优,1.2,化肥厂生活区,15,72,71,26,3,13,呼和浩特,_
56,良,1.4,河南岸金山湖子站,24,64,64,62,39,11,惠州,颗粒物(PM10)
67,良,1.2,下埔横江三路子站,23,64,64,58,48,10,惠州,细颗粒物(PM2.5)
65,良,0.9,江北云山西路子站,23,65,64,59,47,8,惠州,细颗粒物(PM2.5)
64,良,1.3,惠阳区承修路船湖子站,23,49,56,62,46,7,惠州,细颗粒物(PM2.5)
62,良,1.2,大亚湾管委会子站,16,66,69,59,44,3,惠州,细颗粒物(PM2.5)
24,优,0.3,区环保局,11,50,48,24,13,3,呼伦贝尔,_
24,优,0.5,国华电力东,12,54,57,24,15,9,呼伦贝尔,_
56,良,_,城西水厂,_,48,70,61,20,11,湖州,颗粒物(PM10)
155,中度污染,1.1,龙港区,18,55,54,_,118,46,葫芦岛,细颗粒物(PM2.5)
201,重度污染,1.757,吉山新村,145,8,11,194,151,35,湖州,细颗粒物(PM2.5)
45,优,0.7,仁皇山新区,17,80,79,45,18,15,湖州,_
32,优,0.511,吴兴区,15,102,82,25,20,12,湖州,_
47,优,0.7,吴兴区站,16,88,89,47,23,9,湖州,_
51,良,0.8,化工街,16,57,56,52,14,11,葫芦岛,颗粒物(PM10)
57,良,1.1,新区,30,61,69,63,12,25,葫芦岛,颗粒物(PM10)
32,优,0.8,东城区,15,64,67,32,13,16,葫芦岛,_
35,优,0.7,佳纺,21,37,52,29,24,15,佳木斯,_
19,优,0.4,发电厂,12,53,62,19,11,4,佳木斯,_
18,优,0.4,环保局,16,49,58,18,12,9,佳木斯,_
19,优,0.5,十一中,26,34,46,19,11,5,佳木斯,_
38,优,0.6,四丰,29,41,59,32,26,18,佳木斯,_
88,良,0.5,红声器材厂,8,96,64,87,65,12,吉安,细颗粒物(PM2.5)
75,良,1.1,北街,52,33,40,72,55,12,江门,细颗粒物(PM2.5)
77,良,1.1,西区,48,30,40,74,56,11,江门,细颗粒物(PM2.5)
70,良,0.6,市森林工业局,18,102,67,76,51,14,吉安,细颗粒物(PM2.5)
74,良,0.7,市环境监测站,16,94,61,83,54,19,吉安,细颗粒物(PM2.5)
95,良,0.8,青原区法院,14,97,58,82,71,2,吉安,细颗粒物(PM2.5)
60,良,1.2,圭峰西,38,31,39,56,43,9,江门,细颗粒物(PM2.5)
67,良,1.0,东湖,39,33,42,74,48,9,江门,细颗粒物(PM2.5)
79,良,0.2,虹桥邮政,36,62,63,108,42,11,江阴,颗粒物(PM10)
63,良,0.5,五星公园,24,76,64,76,25,13,江阴,颗粒物(PM10)
50,优,0.6,胶州环保局,32,46,60,50,19,16,胶州,_
53,良,0.4,胶州一中,28,63,75,55,10,17,胶州,颗粒物(PM10)
67,良,0.4,JN子站,34,56,64,83,25,17,胶南,颗粒物(PM10)
57,良,0.6,2号子站,32,50,59,63,27,13,胶南,颗粒物(PM10)
60,良,0.5,第二实验小学,34,69,54,69,28,16,江阴,颗粒物(PM10)
55,良,1.0,市监测站　,16,_,84,58,39,16,焦作,细颗粒物(PM2.5)
43,优,0.6,高新区政府,14,89,86,43,21,13,焦作,_
51,良,0.5,影视城,10,97,98,52,29,14,焦作,颗粒物(PM10)
54,良,0.6,清河小学,31,73,78,57,28,12,嘉兴,颗粒物(PM10)
52,良,0.5,嘉兴学院,20,76,77,53,22,12,嘉兴,颗粒物(PM10)
56,良,0.7,南湖区残联,28,77,79,62,26,10,嘉兴,颗粒物(PM10)
55,良,1.1,新兴,23,52,57,56,39,13,揭阳,细颗粒物(PM2.5)
59,良,0.9,西马,32,53,60,57,42,12,揭阳,细颗粒物(PM2.5)
50,优,1.2,东兴,28,_,46,42,35,18,揭阳,_
53,良,0.9,渔湖,26,53,55,53,37,11,揭阳,细颗粒物(PM2.5)
88,良,0.9,气象局,26,67,71,125,39,8,嘉峪关,颗粒物(PM10)
93,良,1.2,酒钢宾馆,41,48,61,136,48,51,嘉峪关,颗粒物(PM10)
59,良,0.9,哈达湾,28,54,62,67,36,7,吉林,颗粒物(PM10)
84,良,1.2,东局子,35,44,49,117,46,30,吉林,颗粒物(PM10)
92,良,1.1,电力学院,35,51,61,134,65,29,吉林,颗粒物(PM10)
91,良,0.8,江北,25,54,54,131,28,21,吉林,颗粒物(PM10)
57,良,0.8,环保局子站,48,42,53,64,17,25,即墨,颗粒物(PM10)
65,良,0.8,开发区子站,46,36,46,79,27,28,即墨,颗粒物(PM10)
58,良,0.7,江南公园,24,62,65,66,39,12,吉林,颗粒物(PM10)
78,良,0.9,丰满,19,60,67,105,53,25,吉林,颗粒物(PM10)
88,良,0.7,科干所,26,73,71,125,21,13,济南,颗粒物(PM10)
84,良,0.6,农科所,27,68,62,117,16,14,济南,颗粒物(PM10)
83,良,0.7,开发区,24,63,60,116,21,23,济南,颗粒物(PM10)
30,优,0.5,济南化工厂,33,45,47,_,21,16,济南,_
220,重度污染,1.2,九站,26,54,59,364,57,12,吉林,颗粒物(PM10)
80,良,0.5,机床二厂,23,69,69,109,16,11,济南,颗粒物(PM10)
86,良,0.7,市监测站,31,59,60,121,16,18,济南,颗粒物(PM10)
78,良,0.6,长清党校,18,70,66,106,13,29,济南,颗粒物(PM10)
61,良,_,市科委,6,79,65,72,33,2,金昌,颗粒物(PM10)
67,良,0.8,新川苑,6,85,74,84,4,2,金昌,颗粒物(PM10)
75,良,0.4,公司二招,5,85,74,100,4,3,金昌,颗粒物(PM10)
38,优,0.7,自来水公司,16,99,98,38,9,20,晋城,_
52,良,0.4,白云商贸,15,104,90,54,11,10,晋城,颗粒物(PM10)
51,良,0.4,市环保局,14,99,99,52,12,15,晋城,颗粒物(PM10)
52,良,0.4,技术学院,11,96,96,53,9,12,晋城,颗粒物(PM10)
44,优,0.3,泽州一中,10,92,91,44,13,10,晋城,_
56,良,0.3,白马寺,13,86,85,61,17,7,晋城,颗粒物(PM10)
39,优,0.6,王岗中学,12,76,59,39,20,6,景德镇,_
50,优,0.5,老干部活动中心,2,87,71,50,24,7,景德镇,_
48,优,0.4,兽医站,9,84,71,48,22,10,景德镇,_
50,优,0.7,台达陶瓷,26,84,72,50,32,36,景德镇,_
49,优,0.5,陶研所,30,72,57,49,25,10,景德镇,_
67,良,1.3,竹园小学,48,78,66,50,48,15,荆门,细颗粒物(PM2.5)
78,良,1.3,掇刀,49,84,78,82,57,12,荆门,细颗粒物(PM2.5)
65,良,1.1,石化一小,44,90,76,56,47,29,荆门,细颗粒物(PM2.5)
59,良,0.8,十五中,20,_,87,68,37,19,金华,颗粒物(PM10)
51,良,0.9,监测站,26,91,86,51,33,19,金华,颗粒物(PM10)
58,良,0.7,武警支队,21,72,70,49,41,22,金华,细颗粒物(PM2.5)
52,良,1.1,市图书馆,30,70,62,54,33,11,荆州,颗粒物(PM10)
46,优,0.9,市委党校,30,67,56,46,30,19,荆州,_
100,良,1.1,西山林语(启用161103),35,23,25,138,75,5,荆门,细颗粒物(PM2.5)
60,良,1.0,西山林语,25,103,98,50,43,11,荆门,细颗粒物(PM2.5)
45,优,0.9,科融环保,22,89,74,41,31,11,荆州,_
45,优,1.1,金坛市环境监测站,21,95,87,45,21,11,金坛,_
58,良,0.1,金坛市自来水公司,29,46,41,_,41,8,金坛,细颗粒物(PM2.5)
59,良,0.4,火炬城,19,79,66,68,25,23,济宁,颗粒物(PM10)
66,良,0.7,监测站,40,68,62,81,23,22,济宁,颗粒物(PM10)
67,良,1.0,电化厂,18,80,69,83,17,17,济宁,颗粒物(PM10)
88,良,1.0,锦纶小区,16,57,65,125,18,39,晋中,颗粒物(PM10)
84,良,0.7,南都小区,18,_,70,117,22,10,晋中,颗粒物(PM10)
63,良,1.1,榆次区政府,18,39,66,75,21,111,晋中,颗粒物(PM10)
72,良,0.8,榆次三中,17,67,70,94,32,16,晋中,颗粒物(PM10)
119,轻度污染,0.8,富康家世界子站,33,83,75,188,63,24,酒泉,颗粒物(PM10)
61,良,0.8,十里,26,58,52,72,29,12,九江,颗粒物(PM10)
55,良,0.7,茅山头,30,80,71,59,27,10,九江,颗粒物(PM10)
57,良,0.4,西园,26,76,64,63,28,20,九江,颗粒物(PM10)
42,优,0.6,五七二七厂,10,88,83,42,20,11,九江,_
60,良,0.7,水科所,19,71,68,70,24,4,九江,颗粒物(PM10)
42,优,1.3,综合工业园,39,66,68,_,29,23,九江,_
61,良,_,石化总厂,23,82,68,72,30,10,九江,颗粒物(PM10)
41,优,0.3,庐山气象台,4,96,96,41,19,14,九江,_
28,优,0.4,环保局　,21,45,49,28,16,9,鸡西,_
28,优,0.4,自来水公司　,22,41,46,28,16,1,鸡西,_
17,优,0.3,白酒厂　,16,52,53,17,11,8,鸡西,_
18,优,0.6,气象局　,19,43,51,17,12,28,鸡西,_
62,良,0.4,消防指挥中心,32,87,76,74,26,7,句容,颗粒物(PM10)
56,良,0.7,肿瘤医院,15,84,78,61,21,17,开封,颗粒物(PM10)
60,良,0.7,妇幼保健院,23,75,74,69,15,16,开封,颗粒物(PM10)
52,良,_,房家坝,13,97,60,_,16,161,句容,二氧化硫
60,良,0.5,南山,24,51,55,69,8,23,锦州,颗粒物(PM10)
69,良,0.7,开发区,33,43,49,87,18,46,锦州,颗粒物(PM10)
66,良,0.8,北湖公园,38,37,51,74,26,260,锦州,二氧化硫
99,良,0.9,百股街道,14,61,56,147,17,33,锦州,颗粒物(PM10)
62,良,0.3,天安街道,12,56,60,73,12,34,锦州,颗粒物(PM10)
189,中度污染,1.1,长征新村,37,40,26,149,142,22,克拉玛依,细颗粒物(PM2.5)
132,轻度污染,1.1,南林小区,33,38,21,_,100,21,克拉玛依,细颗粒物(PM2.5)
130,轻度污染,1.0,白碱滩区,13,30,23,142,99,13,克拉玛依,细颗粒物(PM2.5)
291,重度污染,2.1,独山子区,86,49,52,407,241,5,克拉玛依,细颗粒物(PM2.5)
218,重度污染,1.1,乌尔禾区商贸楼,30,43,32,_,168,10,克拉玛依,细颗粒物(PM2.5)
186,中度污染,1.3,巡警大队,43,82,37,321,64,24,喀什地区,颗粒物(PM10)
130,轻度污染,1.1,市环境监测站,11,84,38,209,80,11,喀什地区,颗粒物(PM10)
133,轻度污染,1.2,市人民政府,5,95,65,216,41,6,克州,颗粒物(PM10)
129,轻度污染,0.8,孔雀公园,11,58,32,208,63,7,库尔勒,颗粒物(PM10)
113,轻度污染,1.2,棉纺厂,14,69,39,175,56,10,库尔勒,颗粒物(PM10)
164,中度污染,1.6,经济开发区,14,65,42,278,42,9,库尔勒,颗粒物(PM10)
54,良,0.9,来宾二中,16,99,87,57,37,18,来宾,颗粒物(PM10)
107,轻度污染,1.3,关上,45,26,23,_,80,16,昆明,细颗粒物(PM2.5)
54,良,1.1,呈贡新区,25,28,18,57,32,4,昆明,颗粒物(PM10)
53,良,0.9,来冶招待所,16,97,85,55,37,18,来宾,"
                      颗粒物(PM10)
                      

                  "
68,良,0.9,西山森林公园,24,62,34,85,14,12,昆明,颗粒物(PM10)
74,良,1.4,龙泉镇,42,49,36,98,51,16,昆明,颗粒物(PM10)
109,轻度污染,1.3,东风东路,51,32,25,130,82,14,昆明,细颗粒物(PM2.5)
106,轻度污染,1.3,金鼎山,49,42,31,161,56,15,昆明,颗粒物(PM10)
38,优,0.7,昆山实验小学,32,80,80,38,22,11,昆山,_
91,良,1.3,碧鸡广场,52,32,25,132,63,11,昆明,颗粒物(PM10)
58,良,0.4,技术学院,20,75,59,66,20,13,莱芜,颗粒物(PM10)
73,良,0.5,泰兴公司,29,66,57,95,27,14,莱芜,颗粒物(PM10)
78,良,0.5,莱芜战役纪念馆,24,70,61,106,29,15,莱芜,颗粒物(PM10)
60,良,0.8,环保局子站,35,56,59,70,21,31,莱西,颗粒物(PM10)
79,良,0.9,莱州环保局,36,48,51,108,20,18,莱州,颗粒物(PM10)
64,良,0.7,莱州外经委,34,44,43,78,21,18,莱州,颗粒物(PM10)
68,良,0.6,人民广场子站,36,49,53,86,23,21,莱西,颗粒物(PM10)
51,良,0.6,药材公司,19,69,66,52,9,4,廊坊,颗粒物(PM10)
58,良,0.9,开发区,6,65,61,66,27,2,廊坊,颗粒物(PM10)
55,良,0.5,北华航天学院,14,66,63,59,13,2,廊坊,颗粒物(PM10)
39,优,0.3,八廓街,12,114,88,39,19,5,拉萨,_
115,轻度污染,1.7,职工医院,75,93,84,142,87,39,兰州,细颗粒物(PM2.5)
110,轻度污染,1.6,兰炼宾馆,70,111,92,146,83,43,兰州,细颗粒物(PM2.5)
49,优,0.9,榆中兰大校区,10,97,73,45,34,16,兰州,_
59,良,0.9,市环保局,30,102,71,67,21,5,拉萨,颗粒物(PM10)
33,优,_,区监测站,17,103,81,30,12,5,拉萨,_
36,优,0.5,拉萨火车站,11,97,73,36,12,6,拉萨,_
113,轻度污染,2.6,生物制品所,132,26,24,149,85,67,兰州,细颗粒物(PM2.5)
143,轻度污染,2.8,铁路设计院,127,26,17,179,109,69,兰州,细颗粒物(PM2.5)
45,优,0.4,乐山大佛景区,8,143,70,37,17,3,乐山,_
51,良,0.6,牛耳桥,28,106,64,52,35,8,乐山,颗粒物(PM10)
59,良,0.4,市第三水厂,17,111,57,68,34,8,乐山,颗粒物(PM10)
55,良,0.4,市监测站,14,75,40,51,39,5,乐山,细颗粒物(PM2.5)
98,良,0.3,花湖湾,12,90,50,_,73,6,乐山,细颗粒物(PM2.5)
32,优,1.2,青龙寺,14,99,79,24,22,7,凉山州,_
31,优,0.9,邛海宾馆,21,94,89,31,20,9,凉山州,_
34,优,0.9,西昌市政府,16,98,86,34,19,8,凉山州,_
52,良,0.6,凉山州政府,9,95,81,39,36,7,凉山州,细颗粒物(PM2.5)
35,优,1.1,长安,29,92,83,34,24,8,凉山州,_
53,良,1.1,宏伟区,28,60,59,55,37,27,辽阳,"
                      颗粒物(PM10)
                      

                  "
52,良,0.7,市环境监测站,25,61,52,53,24,22,连云港,颗粒物(PM10)
20,优,0.4,墟沟核电专家村,25,64,66,14,11,13,连云港,_
52,良,0.9,胡沟管理处,24,46,47,54,28,_,连云港,颗粒物(PM10)
50,优,0.5,新华园,26,55,51,48,35,24,辽阳,_
55,良,0.5,滨河路,39,44,49,59,35,19,辽阳,颗粒物(PM10)
58,良,0.7,铁西工业园,20,64,63,66,31,22,辽阳,颗粒物(PM10)
55,良,0.8,矿山设计院,22,67,60,60,26,21,连云港,颗粒物(PM10)
55,良,0.9,德源药业(直管站),28,63,69,60,24,19,连云港,颗粒物(PM10)
67,良,0.5,区政府,17,82,78,84,17,16,聊城,颗粒物(PM10)
67,良,0.4,党校,27,59,62,84,12,12,聊城,颗粒物(PM10)
78,良,0.7,聊大东校,21,59,53,105,22,10,聊城,颗粒物(PM10)
25,优,0.9,环保局,15,65,63,20,17,7,辽源,_
23,优,1.1,污水处理厂,20,52,51,21,16,10,辽源,_
50,优,1.1,西南郊,6,100,93,50,13,10,丽江,_
64,良,0.6,丽江古城,17,94,87,77,17,13,丽江,颗粒物(PM10)
25,优,0.6,市中心,13,79,73,17,15,7,丽江,_
37,优,0.3,市政府,15,90,86,37,22,7,临安,_
46,优,0.2,四中,19,75,83,46,20,8,临安,_
36,优,0.5,市环保局,6,114,99,28,18,6,临沧,_
26,优,0.8,市气象局,4,82,67,17,8,12,临沧,_
52,良,1.1,环保局,21,81,54,54,36,25,临夏州,"
                      颗粒物(PM10)
                      

                  "
64,良,1.5,州委党校,60,57,65,41,16,246,临夏州,二氧化硫
36,优,1.5,临钢医院,3,61,46,36,8,17,临汾,_
24,优,0.3,技工学校,11,74,56,22,4,19,临汾,_
24,优,0.8,工商学校,10,75,57,17,7,9,临汾,_
31,优,0.3,林芝监测站,4,89,78,31,19,5,林芝,_
31,优,0.3,林芝人民医院,9,90,78,31,6,4,林芝,_
23,优,0.6,市委,4,71,54,16,6,23,临汾,_
26,优,0.5,南机场,1,78,53,26,6,15,临汾,_
33,优,0.6,唐尧大酒店,11,79,64,33,10,12,临汾,_
57,良,0.5,沂河小区,36,49,46,64,21,26,临沂,颗粒物(PM10)
69,良,0.6,鲁南制药厂,33,_,28,_,50,_,临沂,细颗粒物(PM2.5)
58,良,0.9,新光毛纺厂,27,49,51,65,22,20,临沂,颗粒物(PM10)
59,良,1.0,河东保险公司,30,59,55,67,25,29,临沂,颗粒物(PM10)
16,优,0.4,林芝监测站,3,51,35,11,4,6,林芝地区,_
22,优,0.3,林芝人民医院,9,52,36,22,4,1,林芝地区,_
32,优,0.6,监测站大楼,17,83,78,32,16,7,丽水,_
138,轻度污染,0.5,莲都小学,14,85,77,225,13,8,丽水,颗粒物(PM10)
52,良,0.8,余庄前,13,96,85,53,13,9,丽水,颗粒物(PM10)
180,中度污染,1.8,窑上,79,45,66,208,136,9,六盘水,细颗粒物(PM2.5)
169,中度污染,2.0,黄土坡,42,41,65,214,128,27,六盘水,细颗粒物(PM2.5)
93,良,1.1,水钢,58,50,54,117,69,43,六盘水,细颗粒物(PM2.5)
117,轻度污染,1.5,民中,49,38,41,183,76,36,六盘水,颗粒物(PM10)
35,优,0.6,柳东小学,4,97,91,_,24,4,柳州,_
45,优,0.5,环保监测站,16,81,79,45,27,11,柳州,_
31,优,1.1,河西水厂,21,77,70,31,21,29,柳州,_
48,优,_,市四中,15,_,74,48,21,10,柳州,_
109,轻度污染,0.9,双水,35,72,77,110,82,23,六盘水,细颗粒物(PM2.5)
54,良,0.7,市九中,21,61,58,43,38,36,柳州,细颗粒物(PM2.5)
35,优,0.4,古亭山,7,85,80,32,24,5,柳州,_
42,优,0.6,溧阳市东门子站,32,132,118,33,18,8,溧阳,_
39,优,0.4,燕山子站,23,122,111,32,16,8,溧阳,_
51,良,0.5,汉王镇固水子,16,81,56,51,25,15,陇南,颗粒物(PM10)
50,优,0.6,龙岩师专,16,62,63,50,32,15,龙岩,_
42,优,0.7,龙岩市监测站,22,63,67,42,28,14,龙岩,_
42,优,1.1,闽西职业技术学院,24,65,69,42,29,12,龙岩,_
43,优,0.8,龙岩学院,23,62,67,40,30,5,龙岩,_
52,良,0.3,监测大楼,25,112,107,54,16,3,六安,颗粒物(PM10)
40,优,0.3,皖西学院,11,112,96,40,13,11,六安,_
41,优,0.7,电视发射台,9,99,84,41,23,4,娄底,_
65,良,3.0,市监测站,_,74,46,80,33,_,娄底,颗粒物(PM10)
39,优,0.4,朝阳厂,14,122,110,33,16,8,六安,_
